Кочубей,Первенцев А.А.,"Роман дважды лауреата Государственной премии СССР Аркадия Первенцева «Кочубей» посвящен истории Гражданской войны на Северном Кавказе. Это время выдвинуло целую плеяду военачальников, вышедших из народа, многие из них стали выдающимися людьми своего времени. Один из них Иван Кочубей — главный герой этой книги. Широко известный роман, по мотивам которого был снят популярный фильм.",2 200 тг,2,Вече,2019 г.,9785448407710,Твердый,15 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129274_1461733.jpeg
"КП ИР, том 60, Масоны кн.2",Писемский А.Ф.,"Творческое наследие писателя-реалиста А.Ф.Писемского значительно обогатило русскую литературу, его имя занимает достойное место в плеяде выдающихся мастеров слова. Роман «Масоны» является последним крупным произведением автора. В представленное издание вошли четвертая – пятая части романа.",2 100 тг,0,Комсомольская правда,2015 г.,4607071489428,464,Твердый,200 мм x 130 мм,490 г.,http://www.bookcity.kz/content/images/thumbs/5121367_1454167.jpeg
Крамола. Столпотворение,Алексеев С.Т.,"Роман ""Крамола"" - это размышление об истоках и последствиях беспощадного русского бунта. Октябрьской революции и Гражданской войны, особый взгляд на прошлое и будущее России, попытка понять роль героя, антигероя и простого человека в судьбе государства, определить роковые моменты истории, когда каждый обязан сделать нравственный выбор и нести за него ответственность. Действие первой книги - ""Столпотворение"" - охватывает период с середины XIX века до 1920 г. Основные события происходят после революции.  Купеческие города в Сибири пахнут ладаном и разбоем. Колчаковцы, интервенты, полки Красной армии и банды уголовников, перед которыми в 1917 году открылись ворота централов, поливают сибирские просторы кровью. Красный террор сменяется белым, белый - красным, а земля принимает всех в одну братскую могилу, не ведая различий. Близнецы Андрей и Александр из дворянского рода Березиных ищут свой путь в этой толпе живых и мертвых, где так просто потерять душу, разум, веру и способность отличать добро от зла...",1 600 тг,1,АСТ,2008 г.,9785170472086,416,Твердый,208 мм x 136 мм,384 г.,http://www.bookcity.kz/content/images/thumbs/5041369_1366690.jpeg
Красная валькирия,Раскина Е.Ю.,"Лариса Рейснер, молодая петроградская поэтесса, увлеченная революционными идеями, влюблена в поэта Николая Гумилева, сражающегося на фронтах Первой мировой войны. Нелепое стечение обстоятельств, а затем и революция разводят Ларису и Гумилева по враждебным лагерям ""красных"" и ""белых"". Рейснер выходитзамуж за смелого и амбициозного красного командира Федора Раскольникова и разделяет его боевой путь. Бесстрашно сражаясь против ""белых"" и воспевая революцию в своих произведениях, Лариса становится ""красной валькирией"". Однако после казни Николая Гумилева за участие в ""контрреволюционном заговоре"" Таганцева Лариса порывает с Раскольниковым и бежит в Петербург, чтобы отдать запоздалый долг своему прежнему возлюбленному - помочь его близким, живущим в нищете и ожидании чекистских репрессий. Это становится для нее началом разочарования в прежних идеалах и приводит ""валькирию революции"" к трагическому концу.",1 300 тг,0,Вече,2011 г.,9785953348249,352,Твердый,130 мм x 200 мм,301 г.,http://www.bookcity.kz/content/images/thumbs/5040318_1360996.jpeg
Красные пинкертоны,Белоусов В.П.,"Вячеслав Белоусов, автор известных романов ""По следу Каина"", ""Провокатор"", ""Охота за призраком"", ""Прокурор Никола"" и других, представляет новое увлекательное произведение. ""Красные пинкертоны"" - роман о преступниках и сыщиках, чекистах, прокурорах и судьях, творивших и добро, и зло в 1920-е годы, когда зарождался НЭП. Это времена напугавшей всю страну ""астраханщины"", кровавых банд ""Речные пираты"", ""Чёрная пятёрка"", ""Рваная ноздря"" и множества других, возникших в новом государстве, рождённом революцией.",1 900 тг,0,Вече,2016 г.,9785444444368,320,Твердый,200 мм x 130 мм,255 г.,http://www.bookcity.kz/content/images/thumbs/5082046_1420749.jpeg
Крейсера,Пикуль В.С.,"Роман ""Крейсера"" - о мужестве наших моряков в Русско-японской войне 1904-1905 годов. Он был приурочен автором к трагической годовщине Цусимского сражения. За этот роман писатель был удостоен Государственной премии РСФСР им. М.Горького. Миниатюры, включенные в настоящий том, представляют собой галерею портретов исторических личностей XVIII - начала XX века, много сделавших на благо России.",2 300 тг,4,Вече,2018 г.,9785444458655,416,Твердый,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122525_1455265.jpeg
Крестоносцы,Сенкевич Г.,"Классик польской литературы, почетный академик Петербургской академии наук, Генрик Сенкевич был блистательным историческим романистом. Подобно Гюго, Дюма, Толстому, он сумел описать великие события минувших эпох, уделив внимание и личности человека – творца этих событий. В 1905 году Сенкевичу была присуждена Нобелевская премия по литературе с формулировкой ""За выдающиеся заслуги в области эпоса"". Одним из лучших произведений писателя, итогом его многолетнего труда стал роман «Крестоносцы» о жестоком противостоянии поляков и крестоносцев и романтической любви юной польской красавицы и ее отважного рыцаря. Книга проиллюстрирована рисунками известного чешского художника Венцеслава Черны. Замечательные иллюстрации, отражающие разноплановый, богатый подробностями мир «Крестоносцев», публикуются в России впервые.",4 500 тг,0,Азбука-Аттикус,2018 г.,978538914238101,704,Твердый,35 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121092_1453890.jpeg
Крестоносцы,Сенкевич Г.,"Классик польской литературы, почетный академик Петербургской академии наук, Генрик Сенкевич был блистательным историческим романистом. Подобно Гюго, Дюма, Толстому, он сумел описать великие события минувших эпох, уделив внимание и личности человека – творца этих событий. В 1905 году Сенкевичу была присуждена Нобелевская премия по литературе с формулировкой ""За выдающиеся заслуги в области эпоса"".Одним из лучших произведений писателя, итогом его многолетнего труда стал роман «Крестоносцы» о жестоком противостоянии поляков и крестоносцев и романтической любви юной польской красавицы и ее отважного рыцаря. Книга проиллюстрирована рисунками известного чешского художника Венцеслава Черны (1865-1936). Замечательные иллюстрации, отражающие разноплановый, богатый подробностями мир «Крестоносцев», публикуются в России впервые.",5 100 тг,5,Азбука-Аттикус,2018 г.,9785389142299,736,Твердый,38 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5117077_1449994.jpeg
Крестоносцы,Сенкевич Г.,"Классик польской литературы, почетный академик Петербургской академии наук, Генрик Сенкевич был блистательным историческим романистом. Подобно Гюго, Дюма, Толстому, он сумел описать великие события минувших эпох, уделив внимание и личности человека - творца этих событий. В 1905 году Сенкевичу была присуждена Нобелевская премия по литературе с формулировкой ""За выдающиеся заслуги в области эпоса"". Одним из лучших произведений писателя, итогом его многолетнего труда стал роман ""Крестоносцы"" о жестоком противостоянии поляков и крестоносцев и романтической любви юной польской красавицы и ее отважного рыцаря.",1 400 тг,5,Азбука-Аттикус,2014 г.,978538905655806,704,Твердый,200 мм x 130 мм,483 г.,http://www.bookcity.kz/content/images/thumbs/5057662_1398316.jpeg
"Кристин, дочь Лавранса",Унсет С.,"Историческая трилогия выдающейся норвежской писательницы Сигрид Унсет (1882 — 1949) ""Кристин, дочь Лавранса"" была удостоена Нобелевской премии 1929 года. Действие этой увлекательной семейной саги происходит в средневековой Норвегии. Сюжет представляет собой историю жизни девушки из зажиточной семьи, связавшей свою судьбу с легкомысленным рыцарем Эрландом. Это история о любви и верности, о страсти и долге, о высокой цене, которую порой приходится платить за исполнение желаний.Предлагаем читателям впервые на русском все три части романа — «Венец», «Хозяйка» и «Крест» — в одном томе.",6 200 тг,5,Азбука-Аттикус,2017 г.,9785389135697,1120,Твердый,48 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5108388_1444680.jpeg
Кровь и крест,Крючкова О.Е.,"Италия, XIII век. Разгул инквизиции, на площадях пылают очистительные костры. Молодой и честолюбивый человек по имени Конрад случайно знакомится с известным алхимиком Альбертом Савойским и решает попытать счастья, став его учеником. Однако его надеждам не суждено оправдаться, и тогда Конрад превращается в ярого гонителя инакомыслящих, колдунов и ведьм. Однако, став фанатичным защитником веры - инквизитором, отец Конрад не мог даже предположить, какую злую шутку сыграет с ним капризная судьба!.. Инквизиционные суды (вплоть до появления ордена иезуитов) состояли сплошь из представителей этого ордена, в меньшей степени из францисканцев. И голоса доминиканцев всегда были решающими. Порой они чинили расправу единолично, в частности небезызвестный отец Конрад, прославившийся в Европе своей чудовищной жестокостью. О жизни отца Конрада известно крайне мало, сведения порой противоречивы. Однако я всё же предприняла попытку реконструировать юные годы, «деяния» и загадочную смерть инквизитора...",1 300 тг,0,Вече,2010 г.,9785953344241,320,200 мм x 130 мм,22 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5039379_1361255.jpeg
Крушение столпов,Дрюон М.,"Мориса Дрюона читающая публика знает прежде всего по саге ""Проклятые короли"", открывшей мрачные тайны Средневековья, и трилогии ""Конец людей"", рассказывающей о закулисье современного общества, о закате династии финансистов и промышленников. Второй роман цикла называется КРУШЕНИЕ СТОЛПОВ: могущественные политики, финансовые воротилы, аристократы и нувориши - все когда-то стареют. Героев романа Дрюона настигают болезни и физические недуги. Их дети, напротив, входят в силу, подрастают внуки, но старики с их поразительной волей к жизни, опытом и настойчивостью пытаются повлиять на новое поколение, доказывая, что их еще рано списывать со счета. Но кому удастся удержаться на плаву в море бурных событий, настигших Европу в тридцатые годы ХХ века?..",3 900 тг,0,Азбука-Аттикус,2015 г.,9785389086432,352,Твердый,215 мм x 145 мм,480 г.,http://www.bookcity.kz/content/images/thumbs/5064671_1404283.jpeg
Крымский щит,Иваниченко Ю.Я.,"""Крымский щит"" - так называлась награда, которую получали воины вермахта, наиболее отличившиеся при завоевании далёкого от Германии полуострова. Но, обуреваемые мечтами о близком триумфе, они не подозревали, что невысокие горы Крыма укроют отряды бесстрашных и беспощадных народных мстителей, что Сергей Хачариди, Арсений Малахов, Шурале Сабаев и их боевые соратники сделают всё, чтобы защитить своё Отечество от алчной фашистской стаи…",1 900 тг,0,Вече,2016 г.,9785444450055,288,Твердый,200 мм x 130 мм,235 г.,http://www.bookcity.kz/content/images/thumbs/5086215_1424977.jpeg
Кузьма Минин,Костылев В.И.,"Валентин Иванович Костылёв (1884-1950), русский писатель, известный, прежде всего, своей исторической трилогией ""Иван Грозный"", получившей в 1948 году Сталинскую премию. Однако ""Кузьма Минин"" по праву считается одним из лучших романов Костылёва.",2 200 тг,0,Вече,2012 г.,9785905820373,400,Твердый,200 мм x 130 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/4920443_1391721.jpeg
Кюхля,Тынянов Ю.Н.,"Роман Юрия Тынянова ""Кюхля"" посвящен лицейскому другу Александра Пушкина поэту-декабристу Вильгельму Кюхельбекеру, прозванному юными товарищами Кюхлей. Перед читателем проходит вся жизнь поэта - от поступления в Царскосельский лицей до последних дней в ссылке.",2 100 тг,0,Комсомольская правда,2015 г.,4607071489497,384,Твердый,200 мм x 130 мм,320 г.,http://www.bookcity.kz/content/images/thumbs/5098795_1436736.jpeg
Легенда о Монтрозе,Скотт В.,"Представленный в данном томе роман ""Легенда о Монтрозе"" повествует о восстании графа Монтроза в 1645 г. и о борьбе шотландских горцев за независимость от чужеземного английского владычества. В то время, когда Англия стала ареной битв между полками, верными королю Карлу I, и войсками парламента, Шотландия также оказывается расколотой на два лагеря. Стороннику короля графу Монтрозу удается, однако, объединить враждующие кланы, чтобы выступить против войск корыстного маркиза Аргайла, представлявшего интересы шотландского парламента.",1 100 тг,0,Мир книги,2008 г.,9785486023958,240,Твердый,200 мм x 130 мм,270 г.,http://www.bookcity.kz/content/images/thumbs/5038672_1360110.jpeg
Ледяной дом,Лажечников И.И.,"Известный роман ""Ледяной дом"" русского писателя Ивана Ивановича Лажечникова посвящен времени правления императрицы Анны Иоанновны. В нем раскрыты нравы петербургского общества той эпохи, варварские обычаи, царившие при дворе. Светлое чувство юной красавицы-княжны к видному государственному деятелю, ее самопожертвование во имя счастья любимого человека звучат гимном преданности и любви.",2 100 тг,0,Комсомольская правда,2014 г.,4607071489381,400,Твердый,200 мм x 130 мм,435 г.,http://www.bookcity.kz/content/images/thumbs/5098728_1436672.jpeg
Ледяной смех,Северный П.А.,"История, описанная в романе, это трагический рассказ об исходе армии адмирала Колчака от Екатеринбурга до Байкала. Автор сам был непосредственным участником этих событий, их мрачного и жуткого окончания - Великого Сибирского Ледяного похода через замерзший Байкал в январе-феврале 1920 года. Из более чем стотысячной армии до другого берега дошло всего около пятнадцати тысяч…",2 800 тг,0,Вече,2017 г.,9785444456385,416,Твердый,215 мм x 145 мм,380 г.,http://www.bookcity.kz/content/images/thumbs/5095712_1433738.jpeg
Лейденская красавица,Хаггард Г.Р.,МП Лейденская красавица (12+),2 300 тг,0,Вече,2016 г.,9785444450772,480,Твердый,200 мм x 130 мм,420 г.,http://www.bookcity.kz/content/images/thumbs/5093728_1431634.jpeg
Леопард охотится в темноте,Смит У.,"Когда-то Крейг Меллоу был одним из лучших сотрудников спецслужб в далекой экзотической стране.   Однако это осталось в далеком прошлом...   Крейг ушел на покой и стал известным писателем.   Но однажды ему предложили снова вступить в Большую Игру.       Надежная легенда и прикрытие обеспечены.                Но готов ли Крейг снова вернуться туда, где когда-то едва не погиб? Готов ли снова рискнуть жизнью, чтобы выполнить секретное правительственное задание?",2 400 тг,3,АСТ,2010 г.,9785170626502,576,Твердый,206 мм x 134 мм,508 г.,http://www.bookcity.kz/content/images/thumbs/5018624_1339658.jpeg
Лесной замок,Мейлер Н.,"Последний роман (2007) классика американской литературы Нормана Мейлера повествует о детстве и юности Адольфа Гитлера. Повествование в книге ведется от имени дьявола, наделяющего юного Адольфа злобой, экзальтированностью и самоуверенностью. Будущий ""вождь"" раскрывает свои ""таланты"", которым вскоре предстоит взрасти на благой почве романтического национализма Средней Европы. Мейлер рассматривает зло, развивающееся под влиянием общего увлечения метафизикой, эзотерикой и философией, но корни зла гнездятся в тех подавленных сексуальных фантазиях, о которых столько писал современник Гитлера - Фрейд. Загадочный портрет души монстра.",2 500 тг,2,Амфора,2008 г.,9785367006377,448,215 мм x 145 мм,23 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5019505_1340553.jpeg
Лето в сосняках,Рыбаков А.Н.,"Действие романа ""Лето в Сосняках"" происходит в недалеком прошлом на одном из крупных химических заводов страны, построенном еще в годы первой пятилетки. Автор показывает послевоенное время, перед читателем разворачиваются драматические судьбы героев произведения - аппаратчицы Лили Кузнецовой и талантливого инженера Владимира Миронова. Рыбаков убедительно доказывает, что человек способен не терять своего достоинства, как бы сложно ему ни приходилось, что можно сохранить в себе доброту, душевность, отзывчивость даже в самых непростых жизненных ситуациях.",1 200 тг,0,Комсомольская правда,2017 г.,4620016293980,176,Твердый,11 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5100327_1437067.jpeg
Летоисчисление от Иоанна,Иванов А.В.,"«Летоисчисление от Иоанна» — это рассказ об острейшем моменте русской истории: о противостоянии царя Ивана Грозного и митрополита Филиппа. Это время разгула опричнины, время лютых пыток и казней. Царь призывает в Москву друга детства, игумена Соловецкого монастыря Филиппа. Став митрополитом, Филипп видит свой долг в том, чтобы заступиться за жертв бесчинств, творимых по указке царя его приспешниками.Книга «Летоисчисление от Иоанна»написана Алексеем Ивановым по начальному варианту сценария о митрополите Филиппе и царе Иоанне IV «Царь».",2 000 тг,0,Азбука-Аттикус,978599850555301,16 мм,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5041160_1363781.jpeg
Лихие гости,Щукин М.Н.,"Вторая половина XIX века. Широк и необъятен край Сибирский. В верховьях реки Талой, приманивающей золотоискателей, лиходеев и торговцев, разворачиваются события отнюдь не семейной драмы Данилы Шайдурова, умыкнувшего любимую без благословения, но государственной важности. Вокруг парочки лиходеев - политического авантюриста Цезаря Белозерова и бывшего монаха-расстриги Бориски, мечтающего о ""собственном царстве"", - в сибирской глухомани объединяются варнаки: беглые каторжники, нищеброды и прочий разбойный люд. Шайка становится главной бедой и угрозой благостному убежищу староверов, укрывшихся за Кедровым кряжем. Но ни те, ни другие не хотят жить в таком соседстве…",2 800 тг,3,Вече,2016 г.,9785444449479,432,Твердый,215 мм x 145 мм,355 г.,http://www.bookcity.kz/content/images/thumbs/5084660_1423635.jpeg
Лорд Хорнблауэр,Форестер С.С.,"1813 год. Весть о том, что армия Бонапарта наголову разбита в России, породила надежды на скорый мир, однако Франция не намерена сдаваться. Веллингтон во главе стотысячной армии перешел границу, но никак не может подойти к Парижу. Казалось, война будет продолжаться, пока не вымрет вся Европа. Измученный британский флот изрядно штормит. Деспотизм звереющих от службы офицеров всколыхнул вереницу мятежей среди матросов. Хорнблауэр получает приказ - любой ценой захватить у берегов Нормандии бриг с командой английских моряков, грозящихся повесить своего распоясавшегося капитана. Душой Хорнблауэр на стороне бунтовщиков, но приказ есть приказ. Лорд и боевой офицер не может отступить, в его распоряжении 18-пушечный бриг и полная свобода действий. Но атаковать - последнее средство. Ведь шансы Хорнблауэра и мятежников равны. Тогда что же, черт побери, делать?",2 200 тг,0,Вече,2015 г.,9785444406793,256,Твердый,200 мм x 130 мм,115 г.,http://www.bookcity.kz/content/images/thumbs/5082019_1420722.jpeg
Лорды Белого замка,Чедвик Э.,"Англия. XII век. Когда пятнадцатилетний оруженосец Фульк Фицуорин, отважный юноша из старинной аристократической семьи, садился играть в шахматы с наследником английского престола, будущим королем Иоанном Безземельным, он и не предполагал, сколь роковым образом повлияет эта партия на всю его дальнейшую жизнь. Царствующие особы никому не прощают поражений, и в тот вечер началось противостояние, которому суждено было длиться долгие годы... Впервые на русском языке!",3 900 тг,5,Азбука-Аттикус,2017 г.,9785389101449,672,Твердый,200 мм x 130 мм,595 г.,http://www.bookcity.kz/content/images/thumbs/5100195_1436958.jpeg
Лунные пряхи. Гончие псы Гавриила,Стюарт М.,"Книги Мэри Стюарт завоевали сердца миллионов читателей, получив при этом высокую оценку критиков, особо отмечавших ее мастерство в жанре авантюрного романа. Ей как никому другому удалось объединить в сюжете лирическую тему, детективные ноты и поистине кинематографический саспенс. Романы Стюарт переводились на многие языки и до сих пор продолжают покорять читающую публику всех стран мира.  В сборник вошли два романа: ""Лунные пряхи"" и ""Гончие псы Гавриила"". В каждом из них действие разворачивается в местах экзотических и таинственных. Героиня первого романа Никола Феррис приезжает на Крит, чтобы отдохнуть, и неожиданно обнаруживает, что в этом безмятежном райском уголке ведется самая настоящая охота на двоих молодых англичан, по несчастливой случайности ставших свидетелями убийства...  Юная аристократка Кристи, героиня второго романа, путешествует по Ливану. Ей становится известно, что ее тетя Гарриет, эксцентричная богатая старуха, живет неподалеку от Бейрута в своем дворце. Кристи горит желанием навестить тетю. Однако попасть в ее сказочный дворец, словно сошедший со страниц ""Тысячи и одной ночи"", довольно трудно. А еще труднее - выйти из него живой...",4 500 тг,1,Азбука-Аттикус,2018 г.,9785389149038,608,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122968_1455693.jpeg
Любовник королевы,Грегори Ф.,"Осенью 1558 года все церковные колокола возвещают о восшествии на английский престол Елизаветы Тюдор - королевы, для которой долг перед страной был превыше всего. Для блестящего политика сэра Роберта Дадли воцарение Елизаветы означало то, что он с почестями возвратится ко двору. Но, получив почти неограниченную власть, сэр Роберт завоевал и сердце молодой королевы. И теперь его обуревает мечта - жениться на ней и сесть рядом с Елизаветой на троне Тюдоров. Ему кажется, что для этого нужно решиться всего лишь на один шаг: избавиться от любящей его жены... Филиппа Грегори - одна из самых популярных современных английских писательниц. Ее блистательные исторические романы об английских королях и королевах переведены на многие языки, а роман «Еще одна из рода Болейн» стал мировым бестселлером и успешно экранизирован с Натали Портман и Скарлетт Йоханссон в главных ролях.",4 300 тг,5,Азбука-Аттикус,2018 г.,9785389145276,576,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5125396_1457930.jpeg
Любой ценой,Дмитриев Н.Н.,"Не думала мадемуазель Туманова, что объявленное ей пари настолько встряхнет господ офицеров. Да и поручик Думитраш представить не мог, что его переписка с мадемуазель Зи-Зи заинтересует кайзеровскую разведку, лихорадочно готовящуюся к началу Брусиловского прорыва...   Часть описанного в этой книге приводится по воспоминаниям непосредственных участников тех давних событий с сохранением некоторых настоящих фамилий.",1 300 тг,0,Вече,2010 г.,9785953349994,288,Твердый,206 мм x 135 мм,258 г.,http://www.bookcity.kz/content/images/thumbs/5026881_1347903.jpeg
Люди тумана,Хаггард Г.Р.,"На семью Утрамов сыплются одни неудачи. Братья Леонард и Томас дают друг другу клятву - вернуть все, что потеряли в Англии, либо погибнуть на чужбине. Черный континент встречает одного из них отчаянием и криком о помощи. ""Постарайся помочь мне, и ты получишь хорошее вознаграждение. Даже если тебе не удастся помочь мне и ты останешься жив, то все-таки получишь награду!"" В мире работорговцев и золотоискателей такое предложение из уст женщины с безумным взглядом может напугать или насмешить. Но человеку, которому уже нечего терять, сделать выбор совсем нетрудно. В настоящий том серии ""Мастера приключений"" включены два романа Хагтарда с элементами мистики о поисках сокровищ - ""Люди тумана"" и ""Бенита"".",2 200 тг,0,Вече,2016 г.,9785444449301,544,Твердый,200 мм x 130 мм,465 г.,http://www.bookcity.kz/content/images/thumbs/5093733_1431639.jpeg
Мадам Тюссо,Моран М.,"Умная и амбициозная Мария Гросхольц управляет салоном восковых фигур на пару со своим отчимом. Она талантливый скульптор, ее творениями восхищается весь Париж, даже королевская чета питает к ней симпатию. Но в столице начинаются беспорядки, зреет семя революции … Разрываясь между симпатией к королевскому семейству и верой в идеалы революции, между любовью к ученому Анри Шарлю и работой в салоне, Мария становится участником уникальных исторических событий. Она не раз потрясет Париж, чтобы мир наконец-то узнал о ней как о неподражаемой «мадам Тюссо»!",1 800 тг,0,Эксмо,2014 г.,9785699706433,640,Твердый,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5068682_1408387.jpeg
Мадонна миндаля,Фьорато М.,"Италия. Начало XVI века. Время, подарившее нам знаменитых воинов, великих художников и незабываемую историю о любви.  Звездам было угодно, чтобы Бернардино Луини, любимый ученик гениального Леонардо да Винчи, и прекрасная Симонетта ди Саронно встретились и полюбили друг друга. Однако их пути надолго расходятся. Казалось, их любовь обречена. Гонимый художник увековечивает свою возлюбленную в образах Мадонны на фресках монастырей Ломбардии, а его избранница, тоскуя по любимому, из зерен миндаля создает напиток, вкус которого напоминает о сладости и горечи любви. Их судьба и даже сама жизнь находятся под угрозой...",2 300 тг,3,Эксмо,2011 г.,9785699494569,480,23 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5017778_1338257.jpeg
Майор из Варшавы,Дмитриев Н.Н.,"Кресы Всходни оккупированы фашистскими войсками, но столь желанного для захватчиков покоя на этих землях нет. Ведёт борьбу с гитлеровцами польское подполье, возникают в лесах партизанские отряды, поднимают голову недовольные своими хозяевами националисты. У бывшего инженера Длугого, советского разведчика Меланюка, гестаповца Хюртгена, ""пана референта"" Пилюка, у каждого - свои цели. А ""майору из Варшавы"" Казимиру Дембицкому приходится бороться не только с совсем уж явными врагами, стремящимися узнать тайну объекта ""С-22"", но и определяться, с кем он окажется в одном окопе...",1 900 тг,0,Вече,2016 г.,9785444449530,320,Твердый,200 мм x 130 мм,270 г.,http://www.bookcity.kz/content/images/thumbs/5099692_1434098.jpeg
Майя,Адамс Р.,"Ричард Адамс покорил мир своей первой книгой ""Обитатели холмов"".Этот роман, поначалу отвергнутый всеми крупными издательствами, полюбился миллионам читателей во всем мире, был дважды экранизирован и занял достойное место в одном ряду с ""Маленьким принцем"" А. Сент-Экзюпери, ""Чайкой по имени Джонатан Ливингстон"" Р. Баха, ""Вином из одуванчиков"" Р. Брэдбери и ""Цветами для Элджернона"" Д. Киза.За ""Обитателями холмов"" последовал ""Шардик"" - роман поистине эпического размаха, причем сам Адамс называл эту книгу самой любимой во всем своем творчестве. Изображенный в ""Шардике"" мир сравнивали со  Средиземьем Дж. Р.Р. Толкина и Нарнией К.С. Льюиса, и даже с гомеровской ""Одиссеей"". Перед нами разворачивалась не просто панорама вымышленного мира, продуманного до мельчайших деталей, с живыми и дышащими героями, но история о поиске человеком бога, о вере и искуплении.А следом за ""Шардиком"" Адамс написал ""Майю"" - роман, действие которого происходит в той же Бекланской империи, но примерно десятилетием раньше. Итак, пятнадцатилетнюю Майю продают в рабство из рыбацкой деревни она попадает в имперскую столицу, с ее величественными дворцами, неисчислимыми соблазнами и опасными, головоломными интригами...Впервые на русском!",5 500 тг,3,Азбука-Аттикус,2017 г.,9785389101920,928,Твердый,215 мм x 145 мм,935 г.,http://www.bookcity.kz/content/images/thumbs/5108564_1444827.jpeg
