Пенденнис,Теккерей У.М.,"Сколько их - молодых провинциалов, рвущихся ""покорить столицу""! Они летят на яркий свет мегаполисов, как мотыльки на огонь. Десятки, сотни обожгут себе крылья - а единицы уцелеют, станут настоящими хищниками и пробьют себе дорогу к богатству и успеху. Но чем придется ради этого пожертвовать? Какова цена ""пути наверх""? Роман великого Теккерея написан в XVIII веке, однако и сейчас читается так, словно речь в нем идет о дне сегодняшнем.",2 800 тг,0,АСТ,2011 г.,9785170758968,896,Твердый,200 мм x 130 мм,631 г.,http://www.bookcity.kz/content/images/thumbs/5045912_1367742.jpeg
Первый день - последний день творенья,Приставкин А.И.,"Документальная повесть ""Первый день — последний день творенья"" — одно из последних произведений Анатолия Игнатьевича Приставкина, в котором автор вновь и вновь возвращается к теме своего военного детства... ""Писатели, пишущие о войне, — это, как правило, писатели воевавшие, фронтовики. Но те, кто тогда был подростком, видели другую сторону войны, другую ее изнанку, потому что война — такое специфическое явление, у которого нет ""лица"", есть две изнанки. Так вот этой войны, в тылу, ""подростковой"", фронтовики не знали"", — вспоминал Приставкин. Поколение Анатолия Приставкина всеми порами и кровью впитало в себя вес впечатления военного и послевоенного детства. Дети войны пережили и хорошее, и плохое. Трагического было больше. В возрасте 10 лет Анатолий Игнатьевич остался сиротой: отец ушел на фронт, мать умерла от туберкулеза. Годы скитаний по детским домам, колониям и интернатам, писатель на себе испытал все тяготы беспризорной жизни. ""Меня создала война...Она пала на мои 10-14 лет, и...",2 700 тг,0,Рипол Классик,2015 г.,9785386082055,400,Твердый,200 мм x 130 мм,435 г.,http://www.bookcity.kz/content/images/thumbs/5092456_1430376.jpeg
Перегруженный ковчег. Гончие Бафута. Зоопарк в моем багаже,Даррелл Д.,"Имя Джеральда Даррелла известно во всем мире. Писатель, натуралист, путешественник, создатель уникального зоопарка на острове Джерси, на базе которого организован Фонд сохранения диких животных. Даррелл написал более тридцати книг, и почти все они переведены на многие языки, им снято несколько десятков фильмов. В настоящем издании представлены три книги Даррелла, в которых рассказывается о его путешествиях по тропическим лесам Западной Африки. Уникальная коллекция животных, собранная Дарреллом во время третьей экспедиции в Африку, послужила основой для его знаменитого зоопарка. Увлекательно, с любовью и искрящимся юмором Даррелл повествует о поведении и повадках птиц и зверей, обитающих в джунглях, рассказывает о хитростях охоты за ними и особенностях содержания маленьких пленников в неволе, заставляет переживать за их судьбу и вместе с автором восхищаться богатством и разнообразием мира природы.",4 900 тг,4,Азбука-Аттикус,2017 г.,978538912191101,512,Твердый,26 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5100008_1436806.jpeg
Перед восходом солнца,Зощенко М.М.,"Можно ли изменить собственную суть, собственное ""я""? Возможно ли человеку, раздавленному горем и тоской или же от природы склонному к меланхолии, сознательно воспитать в себе то, что теперь принято называть модным словосочетанием ""позитивное мышление""? Еще с первых своих литературных шагов Зощенко обращался к этой проблеме — и на собственном личном опыте, и опираясь на учения Фрейда и Павлова, — и результатом стала замечательная книга ""Перед восходом солнца"", совмещающая в себе художественно-мемуарное и научное. Снова и снова Зощенко перебирает и анализирует печальные воспоминания былого — детские горести и страхи, неразделенную юношескую любовь, трагическую гибель друга, ужасы войны, годы бедности и непонимания — и вновь и вновь пытается оставить прошлое в прошлом и заставить себя стать другим человеком — светлым и новым. Но каким оказался результат его усилий?",1 600 тг,5,АСТ,2019 г.,9785171130374,Мягкий,20 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129101_1461563.jpeg
Перед твоим престолом,Нагибин Ю.М.,Вниманию читателей предлагается сборник произведений известного русского писателя Юрия Нагибина.,300 тг,2,АСТ,2004 г.,9785170196548,Твердый,20 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5020079_1341224.jpeg
Пернатый змей,Лоуренс Д.Г.,"Произведения выдающегося английского писателя Д.Г.Лоуренса - романы, повести, путевые очерки и эссе - составляют неотъемлемую часть литературы XX века. В настоящее собрание сочинений включены как всемирно известные романы, так и издающиеся впервые на русском языке. В шестой том вошел роман ""Пернатый змей"".",1 900 тг,1,Вагриус,2007 г.,9785969703889,Твердый,27 мм,540 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5021292_1340574.jpeg
Песочный человек и другие ночные этюды,Гофман Э.,"Произведения, включенные в эту книгу, открывают читателю ночную, темную, иррационально-мистическую сторону творческой фантазии немецкого писателя-романтика Эрнста Теодора Амадея Гофмана - автора знаменитых волшебных сказок о Золотом горшке, Щелкунчике и Крошке Цахесе и трагически-исповедального (и одновременно пародийного) романа про музыканта Иоганнгеса Крейслера и его домашнего питомца кота Мурра. Это - иной Гофман, Гофман ""Эликсиров сатаны"" и ""Ночных этюдов"", готический, опасно-двусмысленный, фантасмагорически-зловещий, прозревающий страшные потаенные бездны в человеческой душе и в окружающем мире и преодолевающий их в окружении призраков и двойников, порожденных его собственным воображением...",5 500 тг,3,Азбука-Аттикус,2017 г.,978538913011101,992,Твердый,215 мм x 145 мм,995 г.,http://www.bookcity.kz/content/images/thumbs/5103746_1440181.jpeg
Петер Каменцинд. Нарцисс и Златоуст,Гессе Г.,"""Петер Каменцинд"" и ""Нарцисс и Златоуст"" - повести, которые принято считать ключевыми для творческого становления Гессе.  Поэтическая автобиография писателя, изысканно закодированная в легенде о юноше, ищущем собственный путь в искусстве, и тонко стилизованная под Средневековье история о двух гениальных друзьях - послушниках из уединенного монастыря - по-прежнему увлекают читателя и заставляют его задуматься.",2 400 тг,3,АСТ,2007 г.,9785170461554,416,Твердый,205 мм x 130 мм,377 г.,http://www.bookcity.kz/content/images/thumbs/5019588_1340454.jpeg
Петербург,Белый А. ,"""Петербург"" - выдающееся творение русского символизма, роман о городе, заложенном великим Петром, воспетом Пушкиным и Достоевским, о городе символов и загадок...",1 900 тг,2,АСТ,2007 г.,9785170420018,352,Твердый,200 мм x 130 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5019766_1340784.jpeg
Петербург,Белый А. ,"""Петербург"" Андрей Белого – роман модернистский и символистский, в лучшем смысле этого слова, написанный поэтом с использованием многих поэтических приемов. Автор создал мир города из собственных фантазий, переживаний и впечатлений в смеси с петербургскими туманами и зловещими символами, на фоне драматической истории России начала XX века.",2 500 тг,0,Вече,2016 г.,9785444438879,416,Твердый,200 мм x 130 мм,410 г.,http://www.bookcity.kz/content/images/thumbs/5088311_1426853.jpeg
Петербургские повести,Гоголь Н.В.,"Предлагаем вниманию читателей сборник произведений величайшего русского писателя и драматурга Н.В.Гоголя: В книгу вошли удивительные, созданные в неповторимой манере писателя ""Петербургские повести"", а также пьесы, полные забавных и комических ситуаций, за которыми нередко просматривается грустная серьезность автора.",1 300 тг,4,Азбука-Аттикус,2014 г.,978538905224602,512,Твердый,200 мм x 130 мм,371 г.,http://www.bookcity.kz/content/images/thumbs/5033718_1355027.jpeg
Петр Первый,Толстой А.Н.,"Творчество Алексея Николаевича Толстого поистине многогранно: мастер научно-фантастической прозы, создатель всеми любимой сказки ""Золотой ключик"", автор эпопеи ""Хождение по мукам"" и многочисленных повестей, рассказов и пьес. Ключевой, объединяющей многообразие сюжетов, в творчестве Толстого оказалась тема России. Размышлениями о ее предназначении проникнут и роман ""Петр Первый"" — лучший образец жанра исторического романа в советской литературе. Толстой тщательно изучал документальные источники, но говорил, что ""исторический роман не может писаться в виде хроники"". В центре романа — образ Петра I, правителя огромной страны, который обладает сильным и упорным характером и добивается исполнения своих решений.",1 400 тг,5,Азбука-Аттикус,2014 г.,978538907700307,704,Твердый,200 мм x 130 мм,481 г.,http://www.bookcity.kz/content/images/thumbs/5059581_1397935.jpeg
Пигмалион,Шоу Б.,"В сборник вошли три пьесы Бернарда Шоу. Среди них самая знаменитая - ""Пигмалион"" (1912 г.), по которой снято множество фильмов и поставлен легендарный бродвейский мюзикл ""Моя прекрасная леди"". В основе сюжета - древнегреческий миф о том, как скульптор старается оживить созданную им прекрасную статую. А герой пьесы Шоу из простой цветочницы за 6 месяцев пытается сделать утонченную аристократку. """"Пигмалион"" - это насмешка над поклонниками ""голубой крови""… каждая моя пьеса была камнем, который я бросал в окна викторианского благополучия"", - говорил Шоу. В 1977 г. по этой пьесе был поставлен фильм-балет с Е. Максимовой и М. Лиепой. ""Пигмалион"" и сейчас с успехом идет в театрах всего мира. Также в издание включены пьеса ""Кандида"" (1895 г.) - о том непонятном и загадочном, не поддающемся рациональному объяснению, за что женщина может любить мужчину и ""Смуглая леди сонетов"" (1910 г.) - своеобразная инсценировка скрытого сюжета шекспировских сонетов.",2 100 тг,4,АСТ,2016 г.,9785170970766,320,Мягкий,180 мм x 120 мм,195 г.,http://www.bookcity.kz/content/images/thumbs/5098895_1433339.jpeg
Пигмалион. Кандида. Смуглая леди сонетов,Шоу Б.,"В сборник вошли три пьесы Бернарда Шоу. Среди них самая знаменитая - ""Пигмалион""(1912), по которой снято множество фильмов и поставлен легендарный бродвейский мюзикл ""Моя прекрасная леди"". В основе сюжета - древнегреческий миф о том, как скульптор старается оживить созданную им прекрасную статую. А герой пьесы Шоу из простой цветочницы за шесть месяцев пытается сделать утонченную аристократку. ""Пигмалион""- это насмешка над поклонниками ""голубой крови""... каждая моя пьеса была камнем, который я бросал в окна викторианского благополучия"", - говорил Шоу. В 1977 по этой пьесе был поставлен фильм-балет с Е.Максимовой и М.Лиепой. ""Пигмалион"" и сейчас с успехом идет в театрах всего мира. Также в издание включены пьеса ""Кандида"" (1895) - о том непонятном и загадочном, не поддающемся рациональному объяснению, за что женщина может любить мужчину, - и ""Смуглая леди сонетов"" (1910) - своеобразная инсценировка скрытого сюжета шекспировских сонетов.",2 100 тг,2,АСТ,2016 г.,9785170982882,320,Твердый,200 мм x 130 мм,255 г.,http://www.bookcity.kz/content/images/thumbs/5096614_1434629.jpeg
Пирамида. Наследники,Голдинг У.,"Перед вами - жемчужины творческого наследия Уильяма Голдинга. ""Пирамида"". Балансирующая на грани фантасмагории и реализма хроника провинциального городка, в котором жизнь подчинена жестоким иерархическим законам, одиночество стало обыденной нормой существования, а любовь, дружба и понимание - непостижимыми иллюзиями...  ""Наследники"". Уникальный роман о столкновении первобытных племен, в котором культура и ментальность наших далеких предков выписаны с поразительной точностью, а предположение о телепатических способностях древних людей легло в основу науки ""параантропологии"".",1 900 тг,0,АСТ,2010 г.,9785170628261,352,Твердый,200 мм x 130 мм,328 г.,http://www.bookcity.kz/content/images/thumbs/5120657_1453481.jpeg
"Пироги и пиво, или Скелет в шкафу",Моэм У.С.,"Роман ""Пироги и пиво, или Скелет в шкафу"" — это история жизни знаменитого английского писателя Эдуарда Дриффилда, — увиденная глазами молодого человека, воспитанного в викторианских традициях. Его взросление вплетается в историю творческого успеха Дриффилда. Писательская среда, с ее тайнами, притягивает юношу, приносит первый жизненный опыт и первые разочарования и позволяет понять, что любое творчество вырастает из жизненного ""сора"" человеческой судьбы, но только талант способен превратить этот ""сор"" в творение.",2 000 тг,4,АСТ,2017 г.,9785179833482,224,Твердый,200 мм x 130 мм,265 г.,http://www.bookcity.kz/content/images/thumbs/5113598_1446806.jpeg
Письма к Максу Броду. Письмо отцу. Том 3,Кафка Ф.,"В книгу вошли письма другу и душеприказчику Франца Кафки Максу Броду. Благодаря ему сохранилось и было опубликовано большинство произведений писателя, которые так и остались бы непрочитанными. Эти живые, откровенные послания дополнены знаменитым ""Письмом отцу"", которое поражает и личными интонациями, и своей художественной стилистикой.",5 300 тг,3,Рипол Классик,2018 г.,9785386109561,288,Обл,200 мм x 130 мм,265 г.,http://www.bookcity.kz/content/images/thumbs/5122052_1454831.jpeg
Письма к Фелиции. Том 1,Кафка Ф.,"Фелиция Бауэр - берлинская знакомая, а потом и невеста Франца Кафки. Переписка с ней длилась чуть больше пяти лет - с 20 сентября 1912 по 16 октября 1917 года. Она отражала всю сложность отношений между адресатами, так и не превратившихся в семейные. В письмах открывается личный мир Кафки, особенности его жизни и окружения - как это чувствовал, осознавал и переживал сам писатель.",5 200 тг,1,Рипол Классик,2019 г.,9785386109547,544,Мягкий,200 мм x 130 мм,485 г.,http://www.bookcity.kz/content/images/thumbs/5133244_1454833.jpeg
Письма незнакомке,Моруа А.,"В ""Письмах незнакомке"" Моруа раздумывает над поведением и нравами людей, взаимоотношениями мужчин и женщин, приемами обольщения, над тем, почему браки оказываются счастливыми, почему случаются разводы и угасают чувства. Автор обращает свои письма к женщине, но кто она - остается загадкой для читателя. Случайно увиденный женский силуэт в театральном партере, мелькнувшая где-то в сутолоке дня прекрасная дама - так появилась в воображении Моруа Незнакомка, которую писатель наставляет, учит жизни, слегка воспитывает. Очень многому эти письма могут научить и нас, читателей XXI века, - они будут полезны не только женщинам, ищущим опору в этой жизни, но и мужчинам, так часто не понимающим логику поведения и психологию представительниц прекрасного пола.",1 800 тг,5,АСТ,2018 г.,9785170867288,224,Мягкий,16 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5079454_1417984.jpeg
Письма незнакомке,Моруа А.,"?Перед вами — лучшее из творческого наследия Моруа. Произведения, воплотившие в себе всю прелесть его ироничного таланта постижения человеческой психологии. Рассказы разных лет, но прежде всего — гениальные ""Письма незнакомке"". Парадоксальные, полные тонкого юмора и лиризма, они до сих пор считаются своеобразным ""эталоном жанра"" и до сих пор вызывают множество вопросов. Существовала ли таинственная Незнакомка, которой Моруа давал советы, достойные Лакло и Овидия? Быть может, это не столь уж и важно?..",2 100 тг,4,АСТ,2017 г.,9785171025632,352,Твердый,25 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5104346_1440770.jpeg
Письмо незнакомки,Цвейг С.,"Стефан Цвейг - знаменитый австрийский писатель, критик, автор множества новелл и беллетризованных биографий, внесший заметный вклад в сложную и богатую художественными открытиями литературу ХХ века. ""Редким и счастливым соединением таланта глубокого мыслителя с талантом первоклассного художника"" назвал Стефана Цвейга друг писателя Максим Горький. Книги Цвейга принадлежат к числу тех произведений, о которых принято говорить, что их ""проглатывают"". Они захватывают читателя, щедро одаривая радостью узнавания и сопереживания, с первых строк до самых последних страниц. В настоящем издании под одной обложкой объединены известнейшие новеллы Стефана Цвейга: ""Письмо незнакомки"", ""Амок"", ""Двадцать четыре часа из жизни женщины"", ""Шахматная новелла"" и другие.",1 400 тг,5,Азбука-Аттикус,2017 г.,978538912110201,352,Твердый,25 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5098026_1435989.jpeg
Планета людей,Сент-Экзюпери А.,"В книгу вошли самые известные произведения Антуана де Сент-Экзюпери, герои которых совершают полеты по бесконечным пространствам земли - от Европы до Африки, покоряя пустыни, горы и моря.",2 100 тг,4,Амфора,2015 г.,9785367037029,384,Твердый,200 мм x 130 мм,305 г.,http://www.bookcity.kz/content/images/thumbs/5104433_1440854.jpeg
Платонов А. Малое собрание сочинений,Платонов А.П.,"Андрей Платонов - один из самых ярких представителей русской литературы XX столетия. Как сказал о писателе А.Н.Варламов: ""Гениальность Платонова сомнению или обсуждению не подлежит. Платонов - не просто фигура, личность: это - явление"". Его необыкновенные произведения расширяют рамки языка и сознания, позволяют взглянуть на Россию и личный трагический мир человека с неожиданной стороны и, главное, обладают особым очарованием увлекательной прозы. В настоящее издание вошли два главных романа писателя - ЧЕВЕНГУР и КОТЛОВАН, а также лучшие рассказы.",3 100 тг,2,Азбука-Аттикус,2014 г.,978538907129202,672,Твердый,215 мм x 145 мм,679 г.,http://www.bookcity.kz/content/images/thumbs/5055830_1398285.jpeg
Плаха,Айтматов Ч.Т.,"Чингиз Айтматов — писатель с мировым именем, классик русской и киргизской литературы, лауреат престижнейших премий. Его романы и повести, вошедшие в настоящее издание, такие как «Плаха», «Когда падают горы», «Джамиля», «Белый пароход», «Пегий пес, бегущий краем моря» — переведены на десятки языков. Эти романы-притчи стали достоянием мировой литературы.",6 200 тг,5,Азбука-Аттикус,2016 г.,978538912107201,928,Твердый,39 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5099403_1435236.jpeg
Плаха,Айтматов Ч.Т.,"Роман разделён на три части, первые две из которых описывают жизнь Авдия Каллистратова, рано потерявшего мать и воспитанного своим отцом - дьяконом. Поступив в семинарию и столкнувшись с непониманием многими священниками вопроса о развитии идеи Бога и церкви, он задаётся вопросом, на который ответ так и не находит.  Давая оценку этому поступку, Ч. Айтматов пишет о том, что сами мысли и есть форма развития, единственный путь к существованию таких идей.",1 500 тг,5,Атамұра,2004 г.,9789965059339,Твердый,15 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/3229478_1367732.jpeg
Плексус,Миллер Г.,"Генри Миллер — виднейший представитель экспериментального направления в американской прозе XX века, дерзкий новатор, чьи лучшие произведения долгое время находились под запретом на его родине, мастер исповедально-автобиографического жанра. Скандальную славу принесла ему «Парижская трилогия» — «Тропик Рака», «Черная весна», «Тропик Козерога» эти книги шли к широкому читателю десятилетиями, преодолевая судебные запреты и цензурные рогатки. Следующим по масштабности сочинением Миллера явилась трилогия «Распятие розы» («Роза распятия»), начатая романом «Сексус» и продолженная «Плексусом». Да, прежде эти книги шокировали, но теперь, когда скандал давно утих, осталась сила слова, сила подлинного чувства, сила прозрения, сила огромного таланта. В романе Миллер рассказывает о своих путешествиях по Америке, о том, как, оставив работу в телеграфной компании, пытался обратиться к творчеству он размышляет об искусстве, анализирует Достоевского, Шпенглера и других выдающихся мыслителей…",4 700 тг,0,Азбука-Аттикус,2017 г.,978538912418901,672,Твердый,200 мм x 130 мм,605 г.,http://www.bookcity.kz/content/images/thumbs/5100790_1437437.jpeg
Пленница,Пруст М.,"""Пленница"" французского писателя-модерниста Марселя Пруста - пятый из семи романов полуавтобиографического цикла ""В поисках утраченного времени"". Рассуждая о великой силе музыки, живописи и искусства в целом, Пруст в своей эпопее развивает тему мучительной любви и ревности главного героя, пытающегося понять собственные чувства и преодолеть их. По мнению автора, выраженному устами персонажа, любовь, в отличие от природы и искусства, не способна приносить счастье.",2 300 тг,0,Комсомольская правда,2015 г.,4620016292044,512,Твердый,200 мм x 130 мм,440 г.,http://www.bookcity.kz/content/images/thumbs/5098790_1436731.jpeg
Пнин,Набоков В.В.,"""Пнин"" - четвертый англоязычный роман Владимира Набокова, жизнеописание профессора-эмигранта из России Тимофея Павловича Пнина, преподающего в американском университете русский язык, но комическим образом не ладящего с английским, что вкупе с его забавной наружностью, рассеянностью и неловкостью в обращении с вещами превращает его в курьезную местную достопримечательность. Заглавный герой книги - незадачливый, чудаковатый, трогательно нелепый - своеобразный Дон-Кихот университетского городка Вэйндель – постепенно раскрывается перед читателем как сложная, многогранная личность, в чьей судьбе соединились мгновения высшего счастья и моменты подлинного трагизма, чья жизнь, подобно любой человеческой жизни, образует причудливую смесь несказанного очарования и неизбывной грусти... Перевод романа, предисловие, примечания и обстоятельный заключительный очерк Геннадия Барабтарло в настоящем издании публикуются в значительно исправленной редакции.",2 900 тг,0,Азбука-Аттикус,2017 г.,9785389135734,320,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121037_1453844.jpeg
По ком звонит колокол,Хемингуэй Э.,"""По ком звонит колокол"" - один из лучших романов Эрнеста Хемингуэя. Эта книга о Гражданской войне в Испании. Эта книга о Войне, какая она есть на самом деле -грязная, кровавая, бесчеловечная... Эта книга о любви, мужестве, самопожертвовании, нравственном долге и выборе, ценности каждой человеческой жизни как части единого целого, ибо ""никогда не посылай узнать, по ком звонит колокол, он звонит и по тебе""... В СССР роман издавался с серьезными сокращениями и искажениями из-за вмешательства идеологической цензуры и теперь публикуется в полном объеме.",2 400 тг,5,АСТ,2016 г.,9785170955923,704,Мягкий,25 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5085829_1424631.jpeg
По ту сторону добра и зла,Ницше Ф.,"Фридрих Ницше - немецкий философ, филолог-классик, поэт, автор таких известных трудов, как ""Рождение трагедии из духа музыки"", ""Генеалогия морали"", ""Антихрист"" и др. В настоящем издании вниманию читателей предлагается философская поэма Ф.Ницше ""Так говорил Заратустра"", а также важная этапная работа ""По ту сторону добра и зла"", которая предваряет заключительный, наиболее интенсивный период его творчества, отмеченный подведением философских итогов предшествующей человеческой истории и предвидением важнейших социальных и духовных коллизий XX века.",1 500 тг,5,Азбука-Аттикус,2015 г.,978538905216107,544,Твердый,200 мм x 130 мм,384 г.,http://www.bookcity.kz/content/images/thumbs/5066609_1406443.jpeg
Победитель не получает ничего. Мужчины без женщин,Хемингуэй Э.,"В издание вошли два самых известных сборника рассказов писателя- ""Победитель не получает ничего"" и ""Мужчины без женщин"". Если вы поклонник творчества Хемингуэя, эти рассказы станут для вас настоящим подарком. Потому что в них есть все, что вы любите, все основные темы, к которым он обращался в своих романах -человек на войне и человек после войны, поиск себя, дружба, одиночество, предательство близких и, наконец, любовь. Вы побываете и на испанской корриде, и в маленьких привокзальных забегаловках где-то в Швейцарии, и в парижских кафе, и на полях сражений, и в госпиталях. Вы насладитесь неповторимым стилем Хемингуэя - короткими, как будто рублеными, фразами писатель описывал мир вокруг, примечал самые непримечательные детали, передавал еле уловимые оттенки чувств и переживаний. Ну а если вы не знакомы с творчеством Хемингуэя, то после прочтения этих новелл вам наверняка захочется продолжить это знакомство.",2 000 тг,4,АСТ,2016 г.,9785170987597,320,Мягкий,18 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5106871_1433304.jpeg
Повелитель мух,Голдинг У.,"Странная, страшная и бесконечно притягательная книга. История благовоспитанных мальчиков, внезапно оказавшихся на необитаемом острове. Философская притча о том, что может произойти с людьми, забывшими о любви и милосердии. Гротескная антиутопия, роман-предупреждение и, конечно, напоминание о хрупкости мира, в котором живем мы все.",2 000 тг,5,АСТ,2013 г.,9785170800865,320,Мягкий,22 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/3789883_1325645.jpeg
Повелитель мух,Голдинг У.,"Аннотация к книге ""Повелитель мух""Странная, страшная и бесконечно притягательная книга.История благовоспитанных мальчиков, внезапно оказавшихся на необитаемом острове.Философская притча о том, что может произойти с людьми, забывшими о любви и милосердии.Гротескная антиутопия, роман-предупреждение и, конечно, напоминание о хрупкости мира, в котором живем мы все.",3 100 тг,5,АСТ,2017 г.,9785171035976,320,Твердый,24 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121699_1454462.jpeg
Повелитель мух. Наследники. Воришка Мартин,Голдинг У.,"В сборнике представлены первые три (и, по мнению многих критиков, ЛУЧШИЕ) романа Голдинга. Объединяет их тема выживания, обреченности, одиночества человека в меняющемся мире – усугубленных неотвратимостью божьей кары за трусость и неспособность взглянуть в глаза собственному «я». «Повелитель мух» – бестселлер, входящий в обязательную программу чтения многих английских и американских школ, четырежды экранизирован, суммарный тираж превысил 100 миллионов экземпляров. «Наследники» и «Воришка Мартин» – высоко оцененные критикой произведения, повлиявшие на творчество многих современных писателей — от Мартина Эмиса до Стивена Кинга.",5 000 тг,3,АСТ,2016 г.,9785170997695,512,Твердый,200 мм x 130 мм,485 г.,http://www.bookcity.kz/content/images/thumbs/5094508_1432473.jpeg
Повесть о Ходже Насреддине,Соловьев  Л.В.,"Еще перед войной был снят фильм по этой книге Леонида Соловьева и имел такой успех, что писателю разрешили в заключении заняться сочинением продолжения.Существовал ли Ходжа когда-нибудь в реальной жизни - остается загадкой, но популярность этого персонажа поистине безгранична, причем не только в мусульманских странах. Автор, сам с пятнадцати лет живший в Туркестане, сумел перенести народный эпос Востока, известный в виде баек и анекдотов, в разряд высокой литературы.",2 700 тг,5,Вече,2017 г.,9785444458136,576,Твердый,200 мм x 130 мм,520 г.,http://www.bookcity.kz/content/images/thumbs/5111924_1445446.jpeg
Поводок,Саган Ф.,"Франсуазу Саган называли Мадемуазель Шанель от литературы. Начиная с самого первого романа «Здравствуй, грусть» (1954), наделавшего немало шума, ее литературная карьера складывалась блестяще, она с удивительной легкостью создавала книгу за книгой, их переводили на различные языки, и они разлетались по свету миллионами экземпляров. Герой романа «Поводок» — молодой пианист Венсан, он талантлив, но в нем нет ни искры гения, ни жажды мировой славы. Нищета – удел юных дарований — ему не грозит. О нем заботятся, покупают одежду, снабжают деньгами на карманные расходы. Он женат на прелестной Лоранс, дочери богатого «папеньки», которая решает за него все, вплоть до того, на каком фортепиано играть. По слабости и малодушию он мирится с этим. Но однажды под его пальцами рождается мелодия, он создает музыку к фильму, которая приносит ему известность и пару миллионов долларов. Так что же, может, ему удастся сорваться с поводка?.. Но захочет ли Лоранс расстаться с любимой игрушкой? Франсуаза Саган верна себе: ее проза – прозрачная, изящная, лишенная позы – доставляет радость все новым поколениям читателей.",2 800 тг,0,Иностранка,2019 г.,978538916180101,Твердый,17 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132665_1465053.jpeg
