О героическом энтузиазме,Бруно Дж.,"Джордано Бруно (1548—1600) — один из самых ярких и противоречивых деятелей Возрождения, всей своей жизнью сочетавший несочетаемое. Монах-доминиканец и еретик, поэт и философ, он занимался космологией, логикой и даже магией. Вниманию читателя предлагается философско-поэтический трактат «О героическом энтузиазме», в котором ярчайшим образом выражен сам революционный и неумирающий дух события Возрождения.",3 900 тг,0,Рипол Классик,2018 г.,9785386105747,412,Мягкий,1 мм,501 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5116134_1449082.jpeg
О духовном в искусстве,Кандинский В.,"Василий Васильевич Кандинский - один из крупнейших художников XX века. Его творчество и философские труды во многом определили облик нового понимания изобразительного искусства. Фактически с ""Абстрактной акварели"" Кандинского (1910 г.) начинается история современной абстрактной живописи. 
Основной свой программный труд - книгу ""О духовном в искусстве"" - Кандинский написал еще в 1910 году в Мюнхене на немецком языке. Книга не сразу нашла своего издателя - настолько необычной для своего времени она казалась. Но когда книга увидела свет, и один за другим вышли три ее издания, о ней стали говорить как о новом Евангелии в жизни искусства. Русские художники познакомились с этой программной публикацией еще в 1911 году на своем съезде. Идеи книги оказали значительное влияние на всех передовых русских художников, в том числе на К.Малевича.",1 200 тг,1,Эксмо,2018 г.,9785699917686,160,Мягкий,165 мм x 120 мм,11 мм,105 г.,http://www.bookcity.kz/content/images/thumbs/5096513_1434511.jpeg
О душе,Аристотель,"Работа Аристотеля ""О душе"" представляет собой первую в Античности попытку систематического научного исследования данного предмета. Аристотель рассматривает душу как целое и описывает различные способности души в их существе, действии и связи друг с другом. Развиваемый Аристотелем способ рассмотрения живых (""одушевленных"") существ, а также вводимый им ряд понятий будут сохранять актуальность на протяжении всей истории европейской научной и философской мысли вплоть до современности.",3 200 тг,2,Рипол Классик,2019 г.,9785386105631,260,Мягкий,17 мм,200 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126549_1459039.jpeg
О жизни,Толстой Л.Н.,"Просветитель, публицист, педагог, философ - Лев Николаевич Толстой посвятил всю свою жизнь поиску нравственного идеала. Сам он однажды сказал: ""Чтобы жить честно, надо рваться, путаться, ошибаться, начинать и бросать...и вечно бороться и лишаться. А спокойствие - душевная подлость"". Труд ""О жизни"" Толстой считал одним из главнейших своих сочинений: в нем сконцентрировались все те его взгляды и убеждения, путь к которым был столь мучителен и долог. Его душевные метания сменились уверенностью в правильности выбора.",1 500 тг,1,Эксмо,2019 г.,9785699898312,320,Мягкий,165 мм x 120 мм,19 мм,1110 г.,http://www.bookcity.kz/content/images/thumbs/5112865_1431870.jpeg
О назначении человека. Опыт парадоксальной этики,Бердяев Н.А.,"Настоящее издание представляет из себя одну из самых известных работ великого русского философа Николая Александровича Бердяева (1874-1948), посвящённую проблемам нравственных и этических основ бытия человека. В книге рассматриваются фундаментальные вопросы, такие, как происхождение добра и зла, онтологические основы этики, смерть и бессмертие, рай и ад. Книга может быть полезной всем тем, кто изучает историю русской философии и стремится идти по духовному пути.",4 300 тг,1,Амрита-Русь,2019 г.,9785413019825,Мягкий,23 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130460_1462881.jpeg
"О небесах, о мире духов и об аде",Сведенборг Э.,"Знаменитый теософ и мистик Эммануил Сведенборг (1688-1722) в этом самом содержательном и любопытном своем труде выдвинул версию посмертного существования, которая ему дана ""из первых рук"". Беседуя с ангелами, шведский ученый путешествует по раю и аду, описывая их обитателей.",14 200 тг,3,Рипол Классик,2018 г.,9785386120344,Мягкий,28 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127251_1459743.jpeg
О свободе и рабстве человека,Бердяев Н.,"Имя Николая Александровича Бердяева (1874-1948) - выдающегося христианского и политического мыслителя, проповедника философии личности и свободы в духе религиозного экзистенциализма и персонализма - вписано в историю не только русской, но и мировой культуры.  ""О свободе и рабстве человека"" - известное произведение Бердяева, ""самая радикальная, самая духовно революционная"" работа, как характеризует её сам автор. Силы, порабощающие человека, и свобода как суть человеческой жизни - основные проблемы, поднятые философом на страницах данной книги, которая будет интересна широкому кругу читателей.",4 900 тг,0,Т8 RUGRAM,2018 г.,9785521067596,368,Твердый,215 мм x 145 мм,40 мм,575 г.,http://www.bookcity.kz/content/images/thumbs/5127167_1459658.jpeg
Об истинном и ложном благе,Валла Л.,"Лоренцо Балла - крупнейший этический мыслитель эпохи Возрождения, понявший библейскую и античную этику в ключе обновленной логики. Балла создал динамичную этику, предвосхитившую предприимчивость Нового времени. Умение подбирать точные аргументы, изящество стиля, убедительное сопоставление разных точек зрения делает труды Баллы школой этической философии. Начатые Валлой дискуссии о свободе воле, о природе желаний, о намерениях воли и сейчас создают рамку философского осмысления нашей повседневной жизни.",4 300 тг,0,Рипол Классик,2018 г.,9785386105303,Мягкий,35 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127293_1459784.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Оборотная сторона зеркала. Восемь смертных грехов цивилизованного человечества,Лоренц К.,"В сборник включены две работы Конрада Лоренца – ""Оборотная сторона зеркала"" и ""Восемь смертных грехов цивилизованного человечества"". В первой знаменитый этолог рассматривает природу познания с точки зрения биологии, философии и психологии и в результате предлагает нам совершенно неожиданный взгляд на природу познавательной способности всех живых организмов, включая человека и самые примитивные формы жизни, – способности, полностью определяющей логику их существования, развития и взаимодействия друг с другом и с внешним миром.",4 300 тг,3,АСТ,2019 г.,9785171079574,Твердый,29 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127620_1460113.jpeg
Оливковый венок,Рескин Дж.,"«Оливковый венок» Джона Рёскина — первый манифест творческой экономики: Рёскин доказывает, что умение любоваться красотой, простота жизни и солидарность не противоречат друг другу. Книга Рёскина стоит у истоков одновременно дизайна быта, «опрощения» и христианского социализма, напоминая нам о том, что эти принципы хотя и разнородны, но принадлежат единой антропологии: человек ответствен за свое взаимодействие с окружающей средой. В настоящем издании труд Рёскина снабжен предисловием профессора Александра Маркова.",3 600 тг,2,Рипол Классик,2018 г.,9785386106904,Твердый,21 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127233_1459726.jpeg
Опыты. Книга третья,Монтень М.,"Книга французского философа, созданная им в последней четверти XVI века, отмеченная вольнодумством и своеобразным скептическим гуманизмом, направлена против схоластики и догматизма обращаясь к конкретным историческим фактам, быту и нравам людей, рассматривает человека как самую большую ценность, создает реалистический автопортрет Мишеля де Монтеня (1533-1592). Для широкого круга читателей.",1 000 тг,2,Попурри,2004 г.,9789854832142,464,Твердый,200 мм x 130 мм,26 мм,363 г.,http://www.bookcity.kz/content/images/thumbs/5025514_1346671.jpeg
Опыты. Полное издание в одном томе,Монтень М. де,"Мишель Монтень - французский писатель и философ-гуманист эпохи Возрождения, оказавший большое влияние на мировую литературу. В книге ""Опыты"" - тончайшие наблюдения Монтеня над тайнами человеческой души, образные, с особенным французским юмором эссе на разные темы: об управлении государством, войнах, особенностях поведения и отношений между людьми (""О жестокости"", ""О страхе"", ""О пьянстве"", ""О свободе совести""). Афоризмы на все случаи жизни и повод к размышлению - в знаменитых ""Опытах"".",6 600 тг,3,Эксмо,2017 г.,9785699786633,1226,Твердый,215 мм x 145 мм,64 мм,1300 г.,http://www.bookcity.kz/content/images/thumbs/5075264_1414555.jpeg
Основания новой науки об общей природе наций,Вико Д.,"Вниманию читателя предлагается один из самых знаменитых и вместе с тем экзотических текстов европейского барокко — «Основания новой науки об общей природе наций» неаполитанского философа Джамбаттисты Вико. Создание «Новой науки» была поистине титанической попыткой Вико ответить на волновавший его современников вопрос о том, какие силы и законы — природные или сверхъестественные — приняли участие в возникновении на Земле человека и общества и продолжают определять судьбу человечества на протяжении разных исторических эпох. Для решения этой задачи Вико создал оригинальные концепции происхождения народов, культур, языка, мифологии, государства и права, обеспечившие ему права гражданства в широком спектре направлений европейской философии и науки, от марксизма до психоанализа. Герметичный язык и архаичная образность «Новой науки» делают ее чтение настоящим вызовом для интерпретативных способностей читателя.Настоящее издание открывается вступительной статьей специалистов по культуре итальянского Возрождения и барокко Ю.В.Ивановой и П.В.Соколова.",9 700 тг,2,Рипол Классик,2018 г.,9785386103538,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133412_1456382.jpeg
Основы философии. Учебное пособие,Боженов А.З.,"В пособии отражены основные принципы и теоритические положения философии как науки, история развития мировой и отечественной философской мысли.
Книга педназначена для студентов и учащихся организации технического и профессионального образования.",2 300 тг,5,Фолиант баспасы,2017 г.,9786013025698,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5097848_1435831.jpeg
Основы философии: Учебник,"Жаров Л.В., Матяш Т.П., Несмеянов Е.Е.","Учебник соответствует Федеральному государственному образовательному стандарту третьего поколения и программе общих гуманитарных и социально-экономических дисциплин для среднего профессионального образования. В книге изложены основные проблемы истории философии, раскрыто философское понимание бытия, сущности человека и его сознания, общества и его законов, специфики науки и научного познания. Для студентов, преподавателей средних специальных учебных заведений, а также студентов вузов, желающих быстро освоить основные проблемы философии.",4 200 тг,3,Феникс,2018 г.,9785222308004,314,Твердый,200 мм x 130 мм,20 мм,350 г.,http://www.bookcity.kz/content/images/thumbs/5124367_1457018.jpeg
Основы философии: Учебник,Хрусталев Ю.М.,"В учебнике изложен курс философии в соответствии с рекомендациями ФГОС СПО Минобрнауки России. В нем она оценивается как интеллектуально-нравственная сфера освоения и преобразования мира, общества и человека. Причём историко-философский материал сопрягается с критичным осознанием современных проблем, возникающих в общественной и личной жизнедеятельности людей. Учебник написан в популярной форме, доступной студентам, приступившим к изучению курса философии. Он будет полезен и преподавателям, работающим со студентами средних медицинских учебных заведений. Учебник поможет понять взаимосвязь и взаимодействия естественно-природных, социально-культурных и иных явлений и процессов в их взаимозависимости.",6 200 тг,3,Феникс,2017 г.,9785222282878,288,Твердый,200 мм x 130 мм,19 мм,335 г.,http://www.bookcity.kz/content/images/thumbs/5110718_1438187.jpeg
"Основы философии: Учебник. 16-е изд., стер",Горелов А.А.,"Может быть интересен всем, увлекающимся философией. В учебнике в доступной форме представлена философия как отрасль культуры, охарактеризованы ее основные проблемы в их становлении, начиная с Античности и до XX в. включительно: природа человека и смысл его существования, человек и Бог, наука и ее роль и др. Курс разбит на два раздела: первый посвящен историческому развитию философии, а второй - ее специфике, методам, внутреннему строению. Для студентов средних профессиональных учебных заведений. . .",11 100 тг,0,Academia,2015 г.,9785446822652,Твердый,18 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5101613_1438182.jpeg
"Основы философии: Учебное пособие. 3-е изд., перераб. и доп","Матюхин А.В., Осин Р.С.","Перед вами пособие по изучению основ самой древней и одновременно самой современной, всегда актуальной системы знаний и учебной дисциплины - философии. Именно философия является прародительницей всех наук, которые вы изучали в школе, будете изучать в колледже, а многие из вас - и в вузе.",4 400 тг,0,"МФПУ ""Синергия""",2018 г.,9785425702807,Мягкий,11 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127191_1459684.jpeg
От мессианства до нигилизма. Чем жив русский народ,"Бердяев Н.А., Лосский Н.О.","Николай Александрович Бердяев - крупнейший русский философ XX века, после Октябрьской революции 1917 года был выслан из России. Николай Онуфриевич Лосский - выдающийся представитель русской религиозной философии после революции, как и Бердяев, он был выслан из России и продолжал свою деятельность в эмиграции.В книге, представленной вашему вниманию, собраны произведения Н.А. Бердяева и Н.О. Лосского, посвященные мироощущению русского народа. Какие черты преобладают в русском национальном сознании, почему оно, с одной стороны, всегда было носителем мессианских идей, а с другой - отличалось нигилизмом, доходящим до крайних форм отрицания и прямого цинизма. Каждый из авторов дает свое объяснение этого свойства российского менталитета",3 600 тг,5,Эксмо,2017 г.,9785906995209,256,Твердый,200 мм x 130 мм,15 мм,270 г.,http://www.bookcity.kz/content/images/thumbs/5114183_1447300.jpeg
"Очи познания: плоть, разум, созерцание",Уилбер К.,"В книге передового современного философа и основателя ""интегрального подхода"" Кена Уилбера вниманию читателя представлена картография всего спектра развития человеческого сознания, включающая в себя научно-эмпирические, психологические и медитативно-созерцательные способы познания мира. Автор развивает последовательную, критику основной проблемы современности - склонности к редукционизму и пренебрежению различными дисциплинами и уровнями познания.",5 800 тг,0,Рипол Классик,2016 г.,9785386094775,464,Твердый,25 мм,580 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5094073_1431988.jpeg
Пир,Платон,"""Пир"" Платона - центральное для мировой культуры произведение, трактующее любовь не только как природное, но и как социальное и творческое начало. К ""Пиру"" восходят и многие обычаи влюбленности и любовных отношений, и представления о ценности творческой личности. Яркие и рельефные образы собеседников Сократа, повышенный драматизм, игра самыми разными поэтическими и прозаическими стилями и сейчас делают ""Пир"" неисчерпаемым ресурсом ""романного"" стиля мышления. В каком-то смысле ""Пир"" - проект не просто романа как литературного произведения, а романа как социального института. Смысл сложно устроенного диалога Платона далеко не сводится к воспеванию идеализированной любви, на что невольно наводят устаревшие переводы и толкования. Текст ""Пира"" дается в переводе профессора РГГУ Александра Маркова, учитывающем новейшие философские и филологические интерпретации центрального произведения Платона.",3 600 тг,0,Рипол Классик,2019 г.,9785386122935,Мягкий,23 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126550_1459040.jpeg
Письма к сыну,Честерфилд Ф.Д.С.,"Граф, писатель, дипломат и государственный деятель Англии XVIII века Филип Дормер Стенхоп Честерфилд известен во всем мире как автор ""Писем к сыну"". Это произведение переведено на все европейские языки и является не только великолепным по стилю классическим образцом эпистолярной прозы, но и замечательным документом эпохи, содержащим педагогические идеи и рекомендации, заставляющие думать и спорить.",4 000 тг,5,Рипол Классик,2019 г.,9785386100575,368,Мягкий,22 мм,260 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5104555_1440976.jpeg
Письма об эстетическом воспитании человека,Фридрих Фр.,"Трактат Фридриха Шиллера о роли искусства в обществе относится к самым глубоким произведениям немецкой философии. Книга, впервые опубликованная в 1795 году, и сегодня актуальна.Начиная с политического анализа современного общества - в частности, Французской революции и ее неспособности реализовать универсальную свободу, Шиллер замечает, что люди не могут преодолеть свои обстоятельства без образования. Он рассматривает искусство как средство образования, которое может освободить людей от ограничений и излишеств как чистой природы, так и чистого ума. Посредством эстетического опыта, утверждает он, люди могут примирить внутренний антагонизм между чувством и интеллектом, природой и разумом.Предложение Шиллера об искусстве как основополагающем для развития общества и личности является долговременной влиятельной концепцией, и этот том дает самое четкое, самое жизненное выражение его философии.",3 800 тг,3,Рипол Классик,2018 г.,9785386104641,242,Мягкий,15 мм,235 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127257_1459749.jpeg
Письмо к потомкам,Петрарка Ф.,"Франческо Петрарка - создатель европейской лирики, впервые обосновавший значение поэта как самобытного мыслителя. В данном издании представлены главные философские труды Петрарки «Письмо к потомкам» и «Книга бесед о презрении к миру». Петрарка показывает себя другом сразу множества эпох и отстаивает обновленный идеал мудреца, не уходящего от мира, а открытого неожиданным событиям мира. Издание снабжено вступительной статьей доктора филологических наук Александра Маркова, раскрывающей место Петрарки в истории мировой культуры.",1 700 тг,4,Рипол Классик,2017 г.,9785386103668,298,Мягкий,20 мм,225 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115409_1448394.jpeg
Пища для ума,Кэрролл Л.,"""Пища для ума должна быть столь же полезна, как и пища для тела"",- утверждает знаменитый британский писатель, математик, философ, фотограф, автор ""Алисы в Стране Чудес"" Льюис Кэрролл. И с этим утверждением трудно не согласиться. Ведь без пищи наш ум быстро захиреет. Правда, неумеренное переедание и поглощение информации также не несет никакой пользы. В сборнике статей и эссе под названием ""Пища для ума"" писатель в своей неповторимой афористичной манере размышляет над разными темами: от шутливых идей о том, как нужно писать письма и вести себя на званых обедах (""Практика поедания супа вилкой, с одновременным нашептыванием хозяйке на ухо, что ложку вы припасли для бифштекса, полностью вышла из употребления"") до серьезных мыслей о том, что есть добро и зло, о воспитании детей и месте театра в жизни человека. В издание также включены фрагменты ""Дневника путешествия в Россию"", которое Льюис Кэрролл совершил в 1867 году.",1 100 тг,1,Эксмо,2018 г.,9785040996889,Мягкий,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127473_1459965.jpeg
По ту сторону добра и зла,Ницше Ф.,"Фридрих Ницше (1844-1900) -немецкий философ, филолог-классик, поэт, композитор, ниспровергатель кумиров, автор знаменитых трудов, оказавших глубокое влияние не только на философию, но и на весь ход истории XX века.
.Эта книга продолжает начатую ранее переоценку современных научных и политических ценностей. В ней Ницше вновь выступает в роли ниспровергателя предрассудков. Он становится предтечей критики культуры в европейской философии после Первой мировой войны.",1 800 тг,0,Пальмира,2017 г.,9785521007172,Мягкий,13 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127272_1459763.jpeg
По ту сторону добра и зла,Ницше Ф.В.,"""По ту сторону добра и зла"" - эпохальная работа великого немецкого философа Фридриха Ницше. Неслучайно автор предварил ее подзаголовком ""Прелюдия к философии будущего"". Для Ницше было очевидно, что, как ни называй существовавшую до него философию - старой, классической, академической, - она, по сути, превратилась в мертвое и никому не нужное Ничто. Значит, на месте тех, кого было принято называть ""философами"", должны появиться новые личности - смелые, оригинальные, создающие ценности, а не восхваляющие сухие, отжившие идеалы, которые были ""маркированы"" кем-то другим. Это же касается и морали - от нее нужно отсечь все лишнее. По мнению автора, ""мораль рабов"" отравляет и жизнь отдельного человека, и смысл истории и грозит превратиться в духовную тиранию. ""Бог задохнулся в богословии, нравственность - в морали"", - говорит Ницше и призывает бороться с ""моральной тиранией"" всеми возможными способами. Понятно, что поначалу подобные идеи вызвали отторжение и неприятие, потому Ницше долго не удавалось издать свою книгу, а когда наконец удалось, то ее продажи составили чуть больше 100 экземпляров. Сейчас же книга ""По ту сторону добра и зла"" - одна из самых известных и цитируемых работ Фридриха Ницше, а ее автор признан самым знаменитым философом XX века.",1 200 тг,5,Эксмо,2019 г.,9785699958504,160,Мягкий,165 мм x 120 мм,20 мм,140 г.,http://www.bookcity.kz/content/images/thumbs/5110493_1442584.jpeg
Политика,Аристотель,"?В книгу включены два важнейших произведения Аристотеля — ""Политика"" и ""Большая этика"".В ""Политике"" мыслитель представил на суд читателя глубокий анализ различных областей общественной и государственной жизни. В своем труде он рассматривает не только основы государственного устройства, конституцию и законодательство, но и выявляет причины государственных переворотов, уделяет внимание идеальному государству и общественному воспитанию. ""Большая этика"" представляет собой небольшой трактат, который объединил в себе основные моменты ""Никомаховой этики"" и ""Евдемовой этики"".",5 000 тг,4,АСТ,2018 г.,9785171033064,320,Твердый,25 мм,455 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118718_1451592.jpeg
Политика,Аристотель,"Более двух тысяч лет претило со времени рождения Аристотеля, но он все еще живет среди нас своими мыслями, и «сведущим» все еще есть чему у него поучиться. Трудно, указать область знания, в которой Аристотель не оставил бы следа, уцелевшего до настоящего времени.В своей «Политике» Аристотель говорит решительно обо всем, что имеет важность для человеческой жизни: о власти и рабстве, о воспитании детей, о здоровье, о долголетии, о праве, о браке.",6 500 тг,2,Рипол Классик,2017 г.,9785386100742,508,Мягкий,180 мм x 120 мм,30 мм,460 г.,http://www.bookcity.kz/content/images/thumbs/5133370_1442952.jpeg
"После ""Структуры научных революций""",Кун Т.,"В этот сборник, впервые опубликованный уже после смерти великого ученого, вошли статьи, в которых Томас Кун вновь обращается к темам, так или иначе затронутым в его opus magnum ""Структура научных революций"".  Что же такое, согласно его теории, наука - эмпирическое исследование или своеобразное ""социальное предприятие""? И существует ли аналогия между развитием науки и эволюцией в природе?",3 400 тг,5,АСТ,2014 г.,9785170847440,448,Твердый,200 мм x 130 мм,27 мм,405 г.,http://www.bookcity.kz/content/images/thumbs/5124330_1456990.jpeg
Последняя Вера. Книга верующего атеиста,Багисбаев К.,"""Последняя Вера. Книга верующего атеиста"" дает неожиданное объяснение природе человека и развитию человеческого общества в целом. Будучи профессиональным математиком и следуя принципу Оккама, автор предлагает два очевидных базовых закона, через которые можно объяснить все наблюдаемое поведение людей и моральную эволюцию человечества: откуда появляется мораль, как она развивается и почему меняется со временем.Автор также объясняет, почему человечество становится более толерантным и более свободным по сравнению с предыдущими поколениями. В своих кратко и ясно выраженных объяснениях и доказательствах автор опирается на многочисленные примеры из окружающей нас с вами жизни, что делает книгу легкодоступнoй и увлекательной.Победитель международных книжных конкурсов:Beverly Hills Book Awards (Лос-Анджелес, США, 2017)Readers' Favorite Book Awards (Луисвилл, США, 2017).",3 100 тг,1,АСТ,2018 г.,9785171064457,256,Твердый,16 мм,320 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5117954_1450856.jpeg
Похвала глупости,Роттердамский Э.,"Эразм Роттердамский, крупнейший ученый и философ европейского Возрождения, создал огромное количество серьезных и доступных не каждому научных трудов. Однако всемирную известность мыслитель получил благодаря, как он сам считал, «безделушке» — сатирическому панегирику «Похвала глупости». Это произведение сохраняет свою актуальность и может рассмешить читателя и сегодня. Олицетворенная Глупость воспевает сама себя, перечисляя, чем ей обязаны успешные глупцы, и критикуя понапрасну тратящих свои силы и время ученых людей. Будучи истинным гуманистом, Эразм Роттердамский не использует в своей сатире грубый сарказм, а, напротив, с тонкой иронией и добродушным юмором создает картину мира с точки зрения этого вечного спутника человечества, знакомого, к несчастью, каждому из нас.",3 400 тг,2,АСТ,2017 г.,9785171027889,320,Твердый,210 мм x 130 мм,20 мм,340 г.,http://www.bookcity.kz/content/images/thumbs/5110095_1442239.jpeg
"Почему мы думаем то, что мы думаем",Стивен А.,"Вы часто задумываетесь на философские темы? Вам интересно что такое свобода? И есть ли разница между ""жить"" и ""быть живым""? Тогда эта книга для вас! Просто и понятно изложены самые интересные факты о том, что, как и почему мы думаем.",600 тг,5,АСТ,2017 г.,9785170933686,224,Твердый,215 мм x 145 мм,22 мм,285 г.,http://www.bookcity.kz/content/images/thumbs/5101767_1438315.jpeg
"Происхождение семьи,частной собственности и государства",Энгельс Ф.,"Фридрих Энгельс в истории челове­ческой мысли известен как один из основоположни­ков марксизма, соавтор философских и экономиче­ских трудов Карла Маркса, в том числе знаменитого КАПИТАЛА и МАНИФЕСТА КОММУНИСТИЧЕСКОЙ ПАРТИИ. ПРОИСХОЖДЕНИЕ СЕМЬИ, ЧАСТНОЙ СОБСТВЕННОСТИ И ГО­СУДАРСТВА - одно из важнейших сочинений Энгель­са, в котором немецкий философ предлагает научную концепцию истории человечества на ранних этапах его развития, показывает, как образовалось классовое общество и в чем состоят его характерные черты, опи­сывает особенности семейных отношений в различных общественных формациях, а также анализирует проис­хождение и сущность государства. Так же, как и другие его произведения, среди которых АНТИ-ДЮРИНГ, ДИА­ЛЕКТИКА ПРИРОДЫ, РОЛЬ НАСИЛИЯ В ИСТОРИИ и многие другие, эту работу можно назвать классикой философ­ского жанра и сегодня прочитать по-новому, учиты­вая тот непростой опыт, который накопился в течение трагического и насыщенного событиями XX века.",1 600 тг,5,"Лениздат, Книжная лаборатория.",2018 г.,978544530234601,256,Мягкий,15 мм,140 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115960_1448918.jpeg
