От Пилата до Филиппа II. История Европы и Америки в вопросах и ответах,Вяземский Ю.П.,"""От Пилата до Филиппа II. История Европы и Америки в вопросах и от­ветах"" - шестой по счету сборник серии ""Умники и умницы"". Предыдущие книги были посвящены истории Руси и России, великой русской литературе, египетской, греческой, римской и прочим древностям. Теперь дошла очередь до истории Европы и Америки после Рождества Христова, истории, которую необходимо знать каждому образованному русскому человеку, чтобы лучше понимать и самих себя, и наших ближних и дальних соседей.",2 900 тг,0,АСТ,2014 г.,9785170855711,320,Твердый,215 мм x 145 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5071898_1411371.jpeg
От Руси до России,Гумилев Л.Н.,Неизвестно,8 300 тг,3,АСТ,2018 г.,9785171106782,480,Твердый,290 мм x 205 мм,1120 г.,http://www.bookcity.kz/content/images/thumbs/5122981_1455706.jpeg
От Руси до России,Гумилев Л.Н.,"Книга выдающегося русского историка и географа Л.Н.Гумилева посвящена истории России от времен Рюрика до правления Петра I, причем все события и поступки исторических лиц объяснены с позиций разработанной автором пассионарной теории этногенеза. Книга написана живым, образным языком, очень увлекательно и доходчиво, поэтому огромный объем фактического материала усваивается без особых усилий со стороны читателя. Именно благодаря этим качествам книга была рекомендована Министерством образования России в качестве учебного пособия для учащихся старших классов средней школы. Истинные любители русской истории также получат немалое удовольствие от знакомства с этим неординарным произведением.",2 200 тг,3,Айрис-Пресс,2018 г.,9785811246595,320,Твердый,200 мм x 130 мм,345 г.,http://www.bookcity.kz/content/images/thumbs/5020763_1341866.jpeg
От Руси до России,Гумилев Л.Н.,Неизвестно,10 000 тг,0,Абрис Олма,2018 г.,9785001112211,Твердый,19 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128813_1461279.jpeg
От Руси до России,Гумилев Л.Н.,"""От Руси до России"" - оригинальное и по-настоящему глубокое исследование выдающегося русского историка и географа Л.Н.Гумилева. Оно обращает взгляд читателя на исторический период нашей страны, ограниченный становлением Киевского княжества и эпохой петровских реформ, причем все события и поступки исторических лиц объяснены с позиций разработанной автором пассионарной теории этногенеза. Книге ""От Руси до России"" присуждена премия ""Вехи"", почетный диплом которой присуждается за произведения, вносящие выдающийся вклад в понимание России, ее истории, ее духа. Все, кто интересуется русской историей, получат немалое удовольствие от знакомства с этим неординарным произведением, написанным живым, образным языком.",5 400 тг,4,АСТ,2017 г.,9785170998654,480,Твердый,290 мм x 205 мм,990 г.,http://www.bookcity.kz/content/images/thumbs/5117611_1450532.jpeg
От Руси до России,Гумилев Л.Н.,Неизвестно,2 200 тг,4,АСТ,2018 г.,9785171087623,320,Твердый,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5119244_1452095.jpeg
От Руси до России,Гумилев Л.Н.,"ОТ РУСИ ДО РОССИИ - оригинальное и по-настоящему глубокое исследование выдающегося русского историка и географа Л.Н.Гумилева. Оно обращает взгляд читателя на исторический период нашей страны, ограниченный становлением Киевского княжества и эпохой петровских реформ, причем все события и поступки исторических лиц объяснены с позиций разработанной автором пассионарной теории этногенеза. Книге ОТ РУСИ ДО РОССИИ присуждена премия ""Вехи"", почетный диплом которой присуждается за произведения, вносящие выдающийся вклад в понимание России, ее истории, ее духа. Все, кто интересуется русской историей, получат немалое удовольствие от знакомства с этим неординарным произведением, написанным живым, образным языком.",6 200 тг,3,АСТ,2016 г.,9785170846887,544,Твердый,240 мм x 170 мм,1275 г.,http://www.bookcity.kz/content/images/thumbs/5067839_1407575.jpeg
От Руси до России,Гумилев Л.Н.,Очерки этнической истории.,400 тг,0,Кочевники,2003 г.,9789965609527,256,Мягкий,10 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121549_1450053.jpeg
От Руси до России,Гумилев Л.Н.,"""От Руси до России"" – оригинальное и по-настоящему глубокое исследование выдающегося русского историка и географа Л.Н. Гумилева. Оно обращает взгляд читателя на исторический период нашей страны, ограниченный становлением Киевского княжества и эпохой петровских реформ, причем все события и поступки исторических лиц объяснены с позиций разработанной автором пассионарной теории этногенеза. Книге ""От Руси до России"" присуждена премия ""Вехи"", почетный диплом которой присуждается за произведения, вносящие выдающийся вклад в понимание России, ее истории, ее духа. Все, кто интересуется русской историей, получат немалое удовольствие от знакомства с этим неординарным произведением, написанным живым, образным языком.",9 700 тг,5,АСТ,2018 г.,9785171109752,35 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5124739_1457346.jpeg
От Руси до России: Очерки этнической истории,Гумилев Л.Н.,Книга выдающегося русского ученого Льва Гумилева поможет читателю по-новому увидеть знакомые события истории отечества - в свете пассионарной теории этногенеза.,4 800 тг,0,Пальмира,2017 г.,9785521003372,382,Твердый,200 мм x 130 мм,425 г.,http://www.bookcity.kz/content/images/thumbs/5111560_1441107.jpeg
От Русско-турецкой до Мировой войны. Воспоминания о службе 1868-1918,Экк Э.,"Воспоминания генерала от инфантерии Эдуарда Владимировича Экка охватывают период 1868-1918 гг. В книге рассказыва­ется о времени его службы в лейб-гвардии Семеновском полку, а также о Русско-турецкой 1877-1878 гг., Русско-японской 1904-1905 гг. и Первой мировой войнах. Автор дает уникальную картину жизни Российской импе­раторской армии от могущества 1860-х до развала ее в хаосе Февральской революции 1917 года. Огромное количество зарисовок из военной жизни Российской империи, описания встреч автора с крупными историческими фигурами и яркие, красочные образы дореволюционной России делают воспоминания Экка поистине ценнейшим историческим источником.",5 000 тг,1,Кучково Поле,2015 г.,9785995005469,576,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126797_1459300.jpeg
От Сталина до Брежнева. Трудный диалог с кремлевскими вождями,"Черчилль У., Даллес А., Киссин","?переговоры.В книге собраны воспоминания и размышления этих трех незаурядных политиков обо всех трудностях и ""подводных камнях"", которые были на нелегком пути построения отношений Запада с Москвой. Воспоминания наполнены многими подробностями, которые были известны только их авторам, и представляют собой уникальный источник по данной теме.",2 900 тг,0,Эксмо,2018 г.,9785907028722,272,Твердый,200 мм x 130 мм,235 г.,http://www.bookcity.kz/content/images/thumbs/5122394_1455136.jpeg
Отбор и оценка рукописей,Дэвис Д.,"Поиск новых авторов и интересных книг для публикации, генерация перспективных идей были и остаются основными профессиональными задачами редактора. Данное издание представляет своеобразное ""руководство к действию"" как для начинающего, так и для опытного редактора. В книге рассмотрены основные принципы и практика поиска, отбора и оценки рукописей для публикации, вопросы тематического планирования. Современный редактор, по мнению автора, должен уметь составить калькуляцию на издание, оценить тенденции развития рынка, планировать работу сотрудников. Особый акцент сделан на взаимоотношениях редактора и автора, умении работать в команде. Книга содержит много практических примеров и рекомендуется для работников издательств и студентов, изучающих издательское дело.",3 100 тг,0,Университетская книга,2008 г.,9785979200057,232,Твердый,240 мм x 170 мм,427 г.,http://www.bookcity.kz/content/images/thumbs/5114598_1447690.jpeg
Отечественная война 1812 года.Биографический словарь,Неизвестно,"В биографическом словаре на основе новейших данных исторической пауки и ранее неизвестных архивных документов представлена информация о российских генералах - участниках Отечественной войны 1812 года и Заграничных походов русской армии 1813-1814 годов. В словарь включены сведения о лицах, имевших военные, флотские и гражданские чины первых пяти классов по табели о рангах (что соответствовало генеральским чинам в армии), либо получивших эти чины за отличия в 1812-1814 годах. Всего в издании помещены 582 биографии, снабженные 418 портретами, генералов, принимавших участие в военных действиях и находившихся при армии и ополчении, а также занимавшихся комплектованием и обучением резервных частей и снабжением действующих войск всем необходимым. В биографических очерках даются сведения о происхождении, обучении, наградах, прохождении действительной службы, производстве в чины и участии в войнах. Словарь подготовлен в преддверии празднования 200-летнего юбилея победы России в...",7 400 тг,0,Кучково Поле,2011 г.,9785995001713,360,Твердый,290 мм x 205 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5046711_1368331.jpeg
Отечественная журналистика новейшего периода,Стровский Д.Л.,"Рассматривается эволюция средств массовой информации в России с момента провозглашения советской власти и по сегодняшний день. Особое внимание уделяется становлению, развитию системы СМИ, а также особенностям взаимодействия власти, общества и СМИ в различные исторические периоды - нэп, периоды сталинского правления, хрущевской оттепели, горбачевской перестройки. Каждый из них ярко отразился в содержании, жанровом своеобразии и организационных принципах СМИ.",4 500 тг,0,Юнити-Дана,2011 г.,9785238021157,360,Твердый,215 мм x 145 мм,446 г.,http://www.bookcity.kz/content/images/thumbs/5013083_1337927.jpeg
Оттепель. Как это было?,Гаспарян А.С.,"Оттепель - начало новой эпохи, которая ставила своей задачей изменение общественно-политической жизни, внутренней и внешней политики государства. Осознание последствий сталинского режима, появление свободы слова, открытость Западному миру соседствовали с массовыми беспорядками, протестными выступлениями и Карибским кризисом. - Оттепель - новый период борьбы за власть или культурное явление? - Что привело к началу Карибского кризиса? - Можно ли было остановить распад соцлагеря? В новой книге серии ""Наш XX век. Как это было?"" историк Армен Гаспарян, политолог Дмитрий Куликов и радиоведущий ""Вести FM"" Гия Саралидзе разбираются в достижениях и упущенных возможностях Советского Союза того периода.",1 900 тг,0,Питер,2019 г.,9785446110506,Мягкий,15 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129378_1461835.jpeg
Отчужденное меньшинство. Евреи в средневековой Латинской Европе,Стоу К.,"Монография известного израильского историка посвящена всестороннему описанию жизни евреев в христианском обществе Западной Европы в период с V по XVI вв. В книге исследуется то, как евреи вписались в средневековое общество и как христиане уживались с евреями какие идеи, чаяния и обычаи они разделяли и в чем расходились облегчала ли их существование общность религиозного наследия или же успешнее всего они сосуществовали изолированно, когда их пути не пересекались. Важно отметить, что именно события и воззрения этого периода явились основой взаимоотношений еврейского и христианского миров в будущих поколениях.",3 500 тг,0,Мосты культуры,2007 г.,9785932732564,430,Твердый,215 мм x 145 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5039958_1361469.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Очерки истории дунган,Джаншанло Р.Е.,Неизвестно,2 900 тг,0,Лем,2011 г.,9786012391824,22 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128750_1461226.jpeg
Павел I,Боханов А.Н.,"Император Павел I - фигура трагическая и оклеветанная недаром его называли Русским Гамлетом. Этот Самодержец давно должен занять достойное место на страницах истории Отечества, где его имя все еще затушевано различными бездоказательными тенденциозными измышлениями.  Исторический портрет Павла I необходимо воссоздать в первозданной подлинности, без всякого идеологического налета.  Его правление, бурное и яркое, являлось важной вехой истории России, и трудно усомниться в том, что если бы не трагические события 11 - 12 марта 1801 года, то история нашей страны развивалась бы во многом совершенно иначе.",2 400 тг,0,Вече,2010 г.,9785953343312,448,200 мм x 130 мм,33 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5015974_1335762.jpeg
Павленков,Десятерик В.И.,"Автор книги, не один десяток лет сам посвятивший издательскому делу, рассказывает об известном русском издателе, родоначальнике биографической серии ""Жизнь замечательных людей"" - Флорентин Федоровиче Павленкове, всю свою жизнь занимавшемся просвещением и образованием родного народа, а накопленным капиталом и львиной долей средств от распродажи изданий распорядившемся самым благородным образом - он завещал их на организацию двух тысяч народных читален и библиотек в отдаленных российских деревнях. Жизнеописание, созданное на основе многочисленных мемуарных и эпистолярных источников, дает возможность читателю самому увидеть, сколько сил, времени и кропотливой работы требовалось затратить издателю, чтобы его книга увидела свет и пришла к читателю.",2 500 тг,4,Молодая гвардия,2006 г.,9785235028982,384,Твердый,200 мм x 130 мм,412 г.,http://www.bookcity.kz/content/images/thumbs/5012664_1333791.jpeg
Падение Берлинской стены. Из Записок советника-посланника посольства СССР в Берлине,Максимычев И.Ф.,"Книга бывшего советника-посланника посольства СССР в Берлине, доктора политических наук, главного научного сотрудника Института Европы РАН И.Ф.Максимычева рассказывает о двух последних годах существования ГДР. Автор подробно, шаг за шагом, прослеживает процесс распада одного из самых благополучных государств социалистического блока, имевшего, пожалуй, самую могущественную службу государственной безопасности - Штази. Автор подводит неутешительные итоги объединения двух немецких государств.",2 500 тг,0,Вече,2011 г.,9785953347013,352,200 мм x 130 мм,18 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5015572_1337668.jpeg
"Падение Османской империи: Первая мировая война на Ближнем Востоке, 1914?1920",Роган Ю.,"В 1914 году европейские державы неумолимо сползали к войне, затягивая с собой в воронку этого разрушительного конфликта весь Ближний Восток. В своей книге Юджин Роган представляет историю Первой мировой войны, раскрывая последствия, к которым она привела на Ближнем Востоке, и ту решающую - но малоизвестную у нас - роль, которую сыграл в ней регион. Известный британский историк живо и увлекательно рассказывает о политических интригах и военных баталиях, развернувшихся на османских землях от Галлиполийского полуострова до Аравии.В отличие от окопной войны на Западном фронте, на Ближнем Востоке боевые действия носили динамичный и непредсказуемый характер. Прежде чем военная фортуна повернулась лицом к державам Антанты, турки нанесли им сокрушительные поражения на Галлиполийском полуострове, в Месопотамии и Палестине. Послевоенное урегулирование привело к разделу Османской империи и заложило основу тех непримиримых противоречий, которые по сей день раздирают арабский мир. Эта книга обязательна к прочтению всем, кто хочет понять историю Первой мировой войны и феномен сегодняшнего Ближнего Востока.",8 100 тг,4,Альпина Паблишер,2017 г.,9785916717624,560,Твердый,240 мм x 170 мм,905 г.,http://www.bookcity.kz/content/images/thumbs/5112950_1446284.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Падение Римской империи,Хизер П.,"Падение Римской империи явилось одним из самых радикальных переворотов в истории человечества, событием, которое глубоко изменило мир. Причины случившегося искали в развращенности и пресыщенности позднеримской цивилизации или, напротив, в чуждом исконно римскому мироощущению христианстве, постепенно подорвавшем некогда самое могущественное государство Западного мира. Однако Питер Хизер, опираясь на колоссальный объем научных фактов из истории варварских народов, позднеантичные источники и новейшие археологические данные, предлагает читателю собственную, весьма оригинальную гипотезу причин падения Римской империи.",7 100 тг,0,АСТ,2019 г.,9785171131319,Твердый,43 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129157_1461619.jpeg
Палач. Разговоры по пути на гильотину,Радзинский Э.С.,"В книге представлена пьеса знаменитого историка Эдварда Радзинского ""Палач. Разговоры по пути на гильотину"". Издается впервые.",900 тг,0,Зебра Е,2007 г.,9785170403295,160,Твердый,165 мм x 120 мм,166 г.,http://www.bookcity.kz/content/images/thumbs/5029188_1350939.jpeg
Палачи и казни в истории России и СССР,Игнатов В.Д.,"древнейших времен человечество применяло смертную казнь как высшую меру наказания за преступления. Палачи - люди, поводившие приговор в исполнение, - имели зловещую репутацию в обществе. В истории нашего государства были мрачные периоды, когда работа палачей кипела днем и ночью. Автор книги подробно рассказывает об истории и видах казней в России и Советском Союзе, о знаменитых палачах, о матерых преступниках и невинно пострадавших людях.",2 500 тг,0,Вече,2014 г.,9785444419960,432,Твердый,215 мм x 145 мм,390 г.,http://www.bookcity.kz/content/images/thumbs/5016906_1338787.jpeg
Пародия на правосудие: Гаагский трибунал против Слободана Милошевича / Пер. с англ. С.А.Минина. пред,Локленд Д.,"Джон Локленд был одним из последних журналистов, которому удалось встретиться в гаагской тюрьме с бывшим президентом Югославии Слободаном Милошевичем. В своих статьях в британских СМИ он освещал 4-летний суд над Милошевичем и оспаривал легитимность Международного трибунала по бывшей Югославии. Книга ""Пародия на правосудие. Гаагский трибунал против Слободана Милошевича"" - это содержательная критика системы международного правосудия на примере самого долгого в истории судебного процесса. Основываясь на документах процесса, автор убедительно показывает утопичность проекта ""международного правосудия"", политическую ангажированность судей, использование МТБЮ в качестве пропагандистского инструмента, призванного отвлечь внимание мирового сообщества от военных преступлений Запада. Для широкого круга читателей.",1 400 тг,0,Русская панорама,2009 г.,9785931652405,184,Твердый,215 мм x 145 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5042585_1367257.jpeg
Партии на выборах,Борисов Н.И.                                                                ,"Настоящая работа содержит сведения по вопросам, связанным с участием политических партий в выборах. В книге, изданной с учетом последних изменений федерального законодательства в июле 2007 года, содержатся ответы на практические вопросы, возникающие в правоприменительной практике. Настоящее издание адресовано широкому кругу читателей: юристам, политикам, политологам, активистам политических партий, и всем, кто интересуется вопросами избирательного права и законодательством о партиях. The present work contains information on issues related to the political parties' participation in elections. The book takes into account all the latest changes to the federal laws that were introduced in June 2007 and also includes answers to practical questions that arise in law-enforcement practice. The present edition is meant for a wide circle of readers: legal practitioners, politicians, political scientists, political parties' activists and all those who are interested in the...",900 тг,0,Европа,2007 г.,9785973901455,128,Мягкий,165 мм x 120 мм,127 г.,http://www.bookcity.kz/content/images/thumbs/5039597_1361309.jpeg
Патриотизм Путина. Как это понимать,Мухин Ю.И.,"?В своей новой книге известный оппозиционный публицист Юрий Мухин останавливается на ""патриотических заявлениях"" В.В. Путина, сделанных в последнее время, об особой роли России в мире и противостоянии с Америкой. Автор показывает, что на деле представляет собой внешняя и внутренняя политика президента РФ, способствует ли она увеличению оборонной мощи России и созданию у нас сплоченного общества, способного выдержать конфликт с Западом. Примеры, которые приводит Ю. Мухин, заставляют усомниться в этом.",2 600 тг,0,Эксмо,2018 г.,9785907028739,224,Твердый,200 мм x 130 мм,205 г.,http://www.bookcity.kz/content/images/thumbs/5122395_1455137.jpeg
Пекинские события. Личные воспоминания участника об осаде в Пекине. Май-август 1900 года.,Корсаков В.В.,Личные воспоминания участника об осаде в Пекине. Май-август 1900 года. Воспроизведено в оригинальной авторской орфографии издания 1901 года.,10 500 тг,0,Книга по требованию,2011 г.,9785424176067,412,25 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5014240_1336437.jpeg
Пельмени по протоколу,Шумейко В.,"В этой книге собрано более полусотни невымышленных историй, как говорили в старину, анекдотов. Герои их — видные политики нашего времени, среди которых, естественно, и сам автор. Владимир Филиппович Шумейко обладает редкой `на ветвях власти` способностьюзамечать и запоминать смешное, даром иронии и самоиронии. В наше не слишком веселое время на это нужен талант. Многие люди, особенно политизированные, помнят, `как что было`, но ведь интересно заглянуть и за кулисы... Там всегда идет свой спектакль.",300 тг,2,Не указано,2001 г.,9785890480859,192,Твердый,200 мм x 130 мм,309 г.,http://www.bookcity.kz/content/images/thumbs/5039516_1362230.jpeg
Первая Мировая война ХХI века (7986),Внутренний Предиктор СССР,"С начала 2014 года на геополитической арене произошли несколько масштабных событий, отдаленно напоминающих те, что были в преддверии Первой Мировой войны. Словно программируя общество на бедственное развитие, СМИ стали активнее подогревать атмосферу неизбежности глобальных боевых действий. В умах людей это порождает страх перед ближайшим будущим: «Будет ли Третья Мировая война? Как скоро она начнётся?». Представленная работа авторского коллектива Внутренний Предиктор СССР даёт возможность заглянуть за кулисы мировой истории, чтобы увидеть как разожгли Первую Мировую войну и сделать правильные выводы о том, как предотвратить очередное мировое потрясение. Есть ли шанс изменить ход событий? Или колесо истории уже запущено и войну, которая, возможно, станет одной из самых страшных трагедий в истории человечества, никак не предотвратить?",3 800 тг,5,Концептуал,2019 г.,9785907079861,Мягкий,20 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132222_1464564.jpeg
Первая мировая война: Катастрофа 1914 года,Хейстингс М.,"Аннотация: Каждая книга крупного историка и писателя сэра Макса Хейстингса становится событием. Автор известен скрупулезным подходом к исследованиям, использованием огромного количества источников и прекрасным стилем. Британец по происхождению, он неизменно неполиткорректен по отношению к глупости своих и чужих военачальников. К ошибкам, просчетам и самодовольству политиков, приводящих человечество к аду на земле, как это было в 1914-м, одном из самых кровавых в мировой истории. В канун столетия Первой мировой войны Макс Хейстингс рассматривает причины катастрофы, называя основными виновницами конфликта Германию и Австро-Венгрию. Перед нами разворачивается величественное батальное полотно на Западном и Восточном фронтах. Мы становимся свидетелями дипломатических переговоров и военных действий, знакомимся с сотнями свидетельств современников — от крупнейших военачальников, писателей и врачей до простых солдат, матросов и ""гражданских"" жителей. Яркое, динамичное...",7 100 тг,4,Альпина Паблишер,2017 г.,9785916717150,604,Твердый,240 мм x 170 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5059312_1400358.jpeg
Первая мировая. Политэкономия войны,Галин В.В.,"Тема Первой мировой войны приобретает в настоящее время все большую актуальность, поскольку перед человечеством вновь встают те же проблемы, которые оно пыталось разрешить с помощью мировой войны 100 лет назад. Поэтому возникает потребность вновь обращаться к её урокам, для того чтобы, по крайней мере, попытаться предотвратить повторение тех событий в новых, гораздо более грандиозных масштабах, угроза которых становится всё ощутимее.",7 200 тг,3,Алгоритм,2019 г.,9785907120341,Твердый,35 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126967_1459456.jpeg
Первая научная история войны 1812 года,Понасенков Е.Н.,"Перед вами – уникальная книга: подлинная история войны 1812 года! Крупнейший в России специалист по эпохе Наполеона, известный ученый-историк, Евгений Понасенков, изучил десятки тысяч документов, хранящихся в архивах России и Европы, а также дневники и мемуары участников событий – и сумел создать принципиально новое описание той грандиозной кампании. Безупречная точность научного изложения сочетается с яркой и элегантной манерой подачи материала. Впервые дано подробнейшее описание жизни всех слоев русского общества, исследованы экономические, дипломатические и культурные аспекты произошедшего. Вы узнаете об истинных планах и поступках Наполеона и Александра I, о произошедшей параллельно с вторжением гражданской войне в России, о закулисных ""боях"" и интригах мира профессиональных ученых и государственной пропаганды.Выпускник исторического факультета МГУ, автор многих научных работ, Евгений Понасенков, сегодня по праву считается интеллектуальным гуру нового поколения. К его заслугам относится и создание крупнейшей в России личной коллекции книг и предметов искусства эпохи Наполеона. Второе издание снабжено расширенными главами и дополнительными иллюстрациями.",10 900 тг,5,АСТ,2018 г.,9785171076566,864,Твердый,240 мм x 170 мм,1410 г.,http://www.bookcity.kz/content/images/thumbs/5117107_1450026.jpeg
Первая советская атомная подлодка. История создания,"Мормуль Н., Жильцов Л.","В сентябре 1955 года в Советском Союзе началось строительство первой советской атомной подлодки. В марте 1959 года ""К-3"" (""Ленинский комсомол"") вошла в состав советского ВМФ. В июле 1962 года впервые в истории СССР она совершила длительный поход подо льдами Северного Ледовитого океана, во время которого дважды прошла точку Северного полюса.В книге рассказано о героическом пути, пройденном учеными, конструкторами, судостроителями, адмиралами, офицерами и моряками по созданию и эксплуатации ""К-3"", ознаменовавшем выдающийся этап в кораблестроении и открывшем эпоху отечественных подводных и надводных атомоходов.",3 200 тг,1,Эксмо,2017 г.,9785906979650,352,Твердый,21 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5108672_1444935.jpeg
