Рассвет Инлиранги,Новак В.,"""Придя на занятия Тантры по совету друга, Артур и не подозревал, что запускает цепь событий, которые в корне перевернут его жизнь. Встреча с девушкой мечты, внезапные прозрения, могущественные враги и древние Силы, выходящие за рамки физического мира. Смогут ли Артур и Алиса отстоять свое счастье?Книга написана на основе реального опыта нескольких независимых тренеров и содержит древние знания и практики, которые будут полезны каждому""",2 900 тг,0,Эксмо,2017 г.,9785446513024,448,Твердый,30 мм,280 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5112304_1445754.jpeg
Рассказки,Цибизов А.И.,Неизвестно,1 200 тг,0,Минакова ИД ,9785931260532,20 мм,498 г.,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5018988_1342631.jpeg
Расшифрованный Грааль. Система объединенных биополей,Хачатрян В.,"Главная задача книги - рассказать об истоках биоинформационных сверхвозможностей взаимодействия больших групп людей, способных летать, поднимать многотонные камни, влиять на природу, укрощать Время. На основе исторических и современных расследований автор от факта к факту ведет за собой читателя, вовлекая его в захватывающий мир научных открытий, логически продолжая тему своей предыдущей книги ФЕНОМЕН АКТИВНОГО СОЗНАНИЯ.",1 900 тг,0,Диля,2014 г.,9785423601621,352,Мягкий,200 мм x 130 мм,19 мм,300 г.,http://www.bookcity.kz/content/images/thumbs/5045090_1385741.jpeg
"Реальные люди, реальные прошлые жизни",Уэллс Д.,"В книге рассказывается о прошлых жизнях обычных людей таких же, как мы с вами, живущих повседневными заботами. Однако им есть, что рассказать. Возможно, эти истории напомнят ваши собственные переживания. Познакомившись с рассказами других людей, вы узнаете, что, наверняка, уже имели опыт вспоминания прошлых жизней: это могло произойти во сне, или наяву в незнакомом месте, когда вам казалось, будто оно уже известно вам. 
Воспользовавшись медитациями и другими методами, предложенными автором, вы сможете самостоятельно подготовиться к сознательному путешествию в прошлое и увидеть, кем вы были раньше.",2 200 тг,0,Весь,2018 г.,9785957318422,Мягкий,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121622_1454386.jpeg
Реинкарнация. Величайшая тайна Вселенной,Разумовская Е.А.,"Реинкарнация - переселение души из одной материальной оболочки в другую - понятие, существовавшее на земле ещё несколько тысячелетий назад, всё больше привлекает внимание как обычных людей, так и учёных во всём мире. Феномен перевоплощения проявляется не только на Востоке, но и на Западе. Множество свидетельств о случаях реинкарнации подвергаются тщательному изучению, но их достоверность по-прежнему вызывает сомнения. В этой книге собран богатый материал о величайшей загадке Вселенной, который поможет читателю разобраться в столь непростом вопросе и сделать собственные выводы о бессмертии человеческой души.",4 400 тг,1,Т8 RUGRAM,2017 г.,9785386112684,256,Твердый,215 мм x 145 мм,22 мм,435 г.,http://www.bookcity.kz/content/images/thumbs/5121771_1454532.jpeg
"Реинкарнация. Исследование европейских случаев, указывающих на перевоплощение",Стивенсон Я.,"Эта книга посвящена изучению обширной подборки случаев, имевших место в Европе и указывающих на возможность подобного перевоплощения, или реинкарнации. Первая её часть содержит краткий обзор истории отношения европейской цивилизации к перевоплощению. Вторая часть подробно рассматривает восемь случаев, имевших место в первой трети XX века, которые не были изучены независимыми исследователями, однако заявления о них делались, а порой и публиковались, непосредственными участниками событий. Третья часть рассказывает о тридцати двух случаях, датированных второй половиной XX века, тщательно расследованных автором. В четвёртой части книги автор проводит сравнение европейских случаев, указывающих на перевоплощение индивидов, с исследованными им случаями, имевшими место в других странах и культурах. Данная книга, как и другие работы доктора профессора Стивенсона, является ярким образцом тщательности и академичности его исследований. Вполне возможно, что на сегодняшний день его работы - наиболее убедительное доказательство реальности феномена реинкарнации.",11 300 тг,1,Ганга,2018 г.,9785907059092,Твердый,28 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122289_1455034.jpeg
Реинкарнация. Что ждет нас в следующей жизни?,Хакимов А.,"Каков великий план эволюции души? Как вырваться из круга сансары? И что представляет собой та, друга реальность, которая ждет нас после смерти? Александр Геннадьевич Хакимов не просто размышляет над этими всегда актуальными и волнующими человечество вопросами. Он  указывает путь к целительной трансформации нашей души, которая ведет к счастливой жизни. Кроме того автор откровенно делится своим личным опытом ""экскурсии  в тонкий мир"", в котором ему удалось побывать не один раз.",1 500 тг,5,Эксмо,2018 г.,9785040946563,160,Мягкий,15 мм,130 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5119331_1452183.jpeg
Рейки для духовного исцеления,Бевелл Б.,"В этом руководстве мастер Рейки Бретт Бевелл раскрывает новейшие техники, позволяющие направлять энергию Рейки (которая традиционно используется для исцеления тела) на исцеление духа.     Для широкого круга читателей. .",3 200 тг,0,Попурри,2017 г.,9789851532458,208,Мягкий,200 мм x 145 мм,10 мм,173 г.,http://www.bookcity.kz/content/images/thumbs/5107058_1443382.jpeg
Рерих Н. Малое собрание сочинений,Рерих Н.,"Николай Константинович Рерих — выдающийся философ, замечательный художник и писатель, путешественник и общественный деятель — принадлежит к числу наиболее ярких личностей в истории мировой культуры. В настоящее издание вошли самые известные работы Рериха: ""Шамбала"" и ""Сердце Азии"", авторский сборник статей и обращений ""Держава света"", ""Агни-йога"", а также легенды и сказки. ""Гениальная фантазия Рериха достигает тех пределов, за которыми она становится уже ясновидением. Образы невещественные, глубокие и сложные, как сны, он облекает в ясность и красоту почти математических формул, в красочность цветов, где за самыми неожиданными переходами и сочетаниями неизменно чувствуется правда Творца"" (Леонид Андреев).",3 000 тг,4,Азбука-Аттикус,2017 г.,978538910620801,640,Твердый,215 мм x 145 мм,34 мм,660 г.,http://www.bookcity.kz/content/images/thumbs/5083266_1422336.jpeg
Рецепты судьбы. Учебник хозяина жизни - 2,Синельников В.В.,"Эта книга Валерия Синельникова станет вашим путеводителем по жизни. Откройте ее на любой странице, и вы получите подсказку, которая поможет найти правильное решение. Все земное подлежит разрушению: машина ржавеет, дом ветшает, близкие люди уходят из этого мира, одни идеалы заменяются на другие, знания постоянно меняются. Неизменна и неразрушима остается всегда только сама Истина, Бог. Вот это и следует делать целью в жизни. А все остальное - только средства на этом пути.",2 500 тг,5,Центрполиграф,2019 г.,9785227079572,240,Мягкий,200 мм x 130 мм,15 мм,140 г.,http://www.bookcity.kz/content/images/thumbs/5115447_1448441.jpeg
Рецепты судьбы. Учебник хозяина жизни-2,Синельников В.В.,"Эта книга Валерия Синельникова станет вашим путеводителем по жизни. Откройте ее на любой странице, и вы получите подсказку, которая поможет найти правильное решение. Все земное подлежит разрушению: машина ржавеет, дом ветшает, близкие люди уходят из этого мира, одни идеалы заменяются на другие, знания постоянно меняются. Неизменна и неразрушима остается всегда только сама Истина, Бог. Вот это и следует делать целью в жизни. А все остальное - только средства на этом пути.",3 100 тг,4,Центрполиграф,2018 г.,9785227040527,256,Мягкий,200 мм x 130 мм,10 мм,140 г.,http://www.bookcity.kz/content/images/thumbs/5025985_1345790.jpeg
Ритм Тета-исцеления,Стайбл В.,"Новая книга Вианны Стайбл, автора метода Тета-исцеления, - это больше, чем просто книга о том, как сбросить вес. Речь идет о настройке на истинный ритм вашего ума, тела и духа, а также о раскрытии вашей внутренней красоты и любви к себе. В настоящее время метод Тета-исцеления известен как одна из самых мощных энергетических целитель-ских техник в мире. И вот Вианна предлагает нашему вниманию книгу о том, как использовать метод Тета-исцеления для борьбы с лишним весом, - о том, как сделать свое тело сильным, здоровым и красивым. Скажите ""до свидания"" унылому подсчету калорий и чувству вины и приветствуйте естественное, комфортное состояние собственного тела, наполненного внутренним покоем и счастьем!",1 800 тг,5,София,2017 г.,9785399004488,192,Мягкий,200 мм x 130 мм,14 мм,115 г.,http://www.bookcity.kz/content/images/thumbs/5031437_1386823.jpeg
"Родительство, или Как воспитать Человека. 2-е изд",Брюс Р. ,"Книга раскрывает самую суть послания и миссии Саи, в ней присутствует божественная мудрость, сладостная от благословений Бхагавана. Автор опирается на высказывания Саи Бабы по вопросам семейных отношений, а также на современные научные исследования, созвучные основным положениям учения Саи Бабы об обязанностях родителей.
.Она повествует о воспитании детей, о домашнем очаге, семейных обязанностях, трудных периодах жизни, требующих приложения значительных усилий, ответственности, предлагает психологические методы решения семейных проблем, творческие идеи и советы. Этот вид учения наиболее важен в сегодняшнем мире, так как будущее нашего общества — за воспитанными, благородными людьми.",2 600 тг,0,Амрита-Русь,2016 г.,9785413009543,Мягкий,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132736_1465070.jpeg
Родовая книга,Мегре В.,В новой - шестой книге В.Н.Мегре - представлена необычная трактовка представления о прошлом человечества и о прекрасном будущем человеческого сообщества.,2 200 тг,1,Диля,2016 г.,9785885030274,256,Мягкий,200 мм x 130 мм,10 мм,159 г.,http://www.bookcity.kz/content/images/thumbs/5052514_1330671.jpeg
Родовая книга дома,Хадуева Ф.М.,"Первая книга о системе родовых матриц от яснознающей Фатимы Хадуевой! Мы живем в своей стране, своем городе, своем пространстве, ощущаем близость к своему кругу общения и находим силу и поддержку в семье. Поэтому и считается, что каждый человек живет одновременно в семи Домах. Первый Дом - планета Земля. Второй Дом - Род и страна рождения - Родина. Третий Дом - место жительства. Четвертый Дом - ментальная среда. Пятый Дом - Дом души. Шестой Дом - Дом денег. Седьмой Дом - Дом тела. Уже много лет я пытаюсь донести до каждого знание о том, что природа Домов играет огромную роль для полноценной жизни человека, его развития и продолжения Рода. И в этой книге я хочу помочь как можно большему числу людей быть счастливыми и здоровыми в своем истинном Доме! Пришло время, когда наука и магия стали наиболее близки друг другу, так как наука либо доказывает, либо опровергает то, что ранее считалось магией. А это значит, что они находятся всегда в тесном взаимодействии.  И моя книга Рода – это синтез научных и эзотерических знаний. В ней я делюсь с моими читателями своим ясным знанием о том, как устроена наша Вселенная, какую роль в нашей жизни играет Род, ДНК, ген, группа крови, как происходит взаимодействие человека со Вселенной и другими людьми на энергетическом уровне, на что опираться в жизни, чтобы быть здоровыми и счастливыми! Я пишу о Вселенной, Пространстве и Времени нашей жизни с точки зрения Родового генома – нашего внутреннего стержня как на физическом, так и духовном уровне. Вселенная – это наш самый первый и настоящий Дом, который уже много лет с наступлением политической перестройки в России пытаются заполнить самыми разными предметами со свалки мировой истории, не соответствующими нашему родовому геному. Например, известный всем жителям России китайский фэн-шуй уже давно стал наРодным иронизмом с негативным окрасом и прочно вошел в наРодный сленг в качестве интеллигентного ругательства. И неспроста. Мы все живем не по фэн-шую, а по законам Вселенной и нашему родовому геному. В настоящее время работают только те методики, которые основаны на знаниях о современном Пространстве и Времени, их изменениях, оказывающих влияние на жизнь человека в рамках родовых матриц.",3 200 тг,4,АСТ,2018 г.,9785171055332,320,Твердый,200 мм x 145 мм,20 мм,345 г.,http://www.bookcity.kz/content/images/thumbs/5113848_1446989.jpeg
Родовая книга любви,Хадуева Ф.М.,"Дорогие читатели! В этой книге я хочу раскрыть тайны родовых примет, обрядов и суеверий, которые наполняют нашу жизнь, приводят в нее любовь и счастье. Со многими из них вы знакомы, а какие-то могут стать настоящим открытием. Часто даже бывает, что причина жизненных неудач – невнимание к простой примете, о которой вы не знали, либо пренебрежение суеверием, над которым всегда смеялись. Помните, наши приметы и обряды – путеводители по жизни, знаки-подсказки, оставленным нам в наследство Родом. Через приметы мы поддерживаем связь с Родовой матрицей, и если такая связь стабильна и постоянна, то ваш Род о вас позаботится. Главное, чего хотят люди – это Любовь, которую нельзя купить ни за какие деньги. И именно это богатство можно привлечь и сохранить, зная и соблюдая приметы и обряды. Задача этой книги – научить вас, дорогие читатели, отличать приметы, совершать обряды, нивелирующие действие дурных знаков. В результате вы сможете увидеть причину действия, нарушающего энергетический баланс вашей родовой матрицы. Знание примет – это сила вашего Рода, его опыт и оберег вашей жизни!",3 600 тг,4,АСТ,2018 г.,9785171109066,Твердый,25 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126424_1458962.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Родовая книга счастья,Хадуева Ф.М.,"Новая книга Фатимы Хадуевой, посвященная силе Рода и родовым традициям!Традиции, о которых мы забыли, но которые по-прежнему играют огромную роль в нашей жизни. Советы, которые помогут вам найти свои истоки и вновь обрести родовую силу.",3 200 тг,2,АСТ,2018 г.,9785171079925,256,Твердый,20 мм,145 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5119792_1452608.jpeg
Родолад. Мир славянской женщины,"Куровская Л., Куровский В.","РОДОЛАД. Мир славянской женщины Вы познакомитесь с уникальными славянскими ведиче-скими практиками, которые помогли вернуть здоровье, улучшить благосостояние и обрести семейное счастье тысячам людей. Вам откроется новый магический мир свого быта и искусства ведения дома - Родолад.",1 900 тг,0,АСТ,2015 г.,9785170876006,480,Мягкий,200 мм x 130 мм,21 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5074102_1413379.jpeg
Родственные души. Близнецовые пламена,"Профет М.Л., Профет Э.К.","Поиск любви и совершенного партнера - поистине поиск целостности. С теплотой и мудростью родственные души и близнецовые пламена помогают мужчинам и женщинам постичь духовный аспект их взаимоотношений и обрести ощущение целостности и истинной любви. Вы узнаете о родственных душах, близнецовых пламенах и кармических партнерах, придете к пониманию, почему привлекаете в свою жизнь любовь только определенного типа.",1 200 тг,1,Лонгфелло,2016 г.,9785984420358,128,Мягкий,215 мм x 145 мм,20 мм,445 г.,http://www.bookcity.kz/content/images/thumbs/5130484_1462912.jpeg
Рожденная быть ведьмой,Зуева М.,"Марина Зуева - ""португальская ведьма"", как ее окрестили в ""Битве экстрасенсов"" на ТНТ, - стала одной из самых ярких участниц 18-го сезона шоу. Окруженная ореолом тайны и мистической силы, эта яркая и сильная женщина в черном всегда готова откликнуться на чужую беду, прочувствовать эмоции и боль человека и прийти на помощь, ведь ее специализация - изгнание темных сущностей и защита людей.В своей книге Марина Зуева рассказывает не только о своем жизненном пути и магическом даре, данным ей от рождения, но и о природе истинной магии, способностях и возможностях, скрытых в каждом из нас. Вы узнаете, чем магия отличается от колдовства, что такое женская магия и как она работает, как получить помощь Рода и сил природы и главное - как не навредить себе и другим неумелым колдовством, защитить себя и своих близких.",4 600 тг,5,Эксмо,2018 г.,9785040932900,224,Твердый,215 мм x 145 мм,20 мм,340 г.,http://www.bookcity.kz/content/images/thumbs/5123613_1456318.jpeg
Рожденный с вопросом в сердце,Ошо,"""Вопросы заложены в нас с самого рождения, человек приходит в этот мир с большим вопросительным знаком прямо в сердце - и это на самом деле большая удача. Ведь иначе мы были бы совсем другим биологическим видом. У деревьев нет вопросов, у птиц нет вопросов - только у человека есть такая привилегия. Во всем Сущем лишь он один способен спрашивать. С самого детства я непрестанно спрашиваю. Мне возражали, меня осуждали, меня критиковали, но никто не ответил ни на единый мой вопрос - ответов нет. Невольно задумываешься, а что, если все существующие ответы случайны, что они созданы людьми просто для того, чтобы нам стало спокойнее?..""",3 600 тг,0,София,2013 г.,9785399004785,288,Твердый,200 мм x 130 мм,18 мм,300 г.,http://www.bookcity.kz/content/images/thumbs/5033740_1353784.jpeg
"Роза Стихий. Древнетибетская практика увеличения личной силы, исцеления и позитивного изменения судьбы","Домашева-Самойленко Н., Самойленко В.","Человек может все, так как он Есмь творение Божье. Весь Космос радеет за то, чтобы люди улучшили свою жизнь. Но для этого необходимы соответствующие Знания. И когда совокупное сознание человечества стало способным воспринимать новые Истины, тогда Небесная Иерархия и открыла сокровенную суть практики ""Роза Стихий"", содержащей в себе уникальные для людей возможности для исцеления, омоложения и позитивного изменения своей судьбы.",1 000 тг,0,Амрита-Русь,2017 г.,9785000536162,64,Мягкий,200 мм x 130 мм,5 мм,60 г.,http://www.bookcity.kz/content/images/thumbs/5018214_1340032.jpeg
Розарии Матери Марии,Микушина Т.Н.,"Розарии предназначены для духовной работы.Розарии составлены на основании Посланий, данных Вознесёнными Учителями человечества через Посланника Татьяну Николаевну МикушинуВ книгу вошел один полный Розарий - ""Розарий Милости Матери Марии"", составленный Т.Н. Микушиной под руководством Матери Марии, и четырнадцать малых Розариев, составленных немного позже по вдохновению Матери Марии и матрице, которую она дала, для тех людей, кто не имеет возможности посвятить чтению Розария час времени ежедневно, чтобы они могли читать Розарий в кратком виде.",900 тг,3,СириуС,2016 г.,9785903894505,160,Мягкий,15 мм,200 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5112882_1446213.jpeg
Розарии Матери Марии,Микушина Т.Н.,"Розарии предназначены для духовной работы.Розарии составлены на основании Посланий, данных Вознесёнными Учителями человечества через Посланника Татьяну Николаевну МикушинуВ книгу вошел один полный Розарий - ""Розарий Милости Матери Марии"", составленный Т.Н. Микушиной под руководством Матери Марии, и четырнадцать малых Розариев, составленных немного позже по вдохновению Матери Марии и матрице, которую она дала, для тех людей, кто не имеет возможности посвятить чтению Розария час времени ежедневно, чтобы они могли читать Розарий в кратком виде.",1 800 тг,0,СириуС,2019 г.,2200003853049,Твердый,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132411_1464753.jpeg
Руническое гадание славян. Практическое руководство (книга + кубик для гадания),Неизвестно,"Термин Руны происходит от древнегерманского корня run (""тайна""). Это записи, иероглифы, которые обозначают магическую обереговую атрибутику. В древнеславянской традиции руны применялись в качестве защиты от порчи, сглаза и различных несчастий. Также они служили индивидуальными амулетами для защиты дома, семьи и даже целого рода, поэтому могли наноситься практически на любую поверхность. Однако защита не единственное предназначение рун, они являлись также и средством гадания. Рунические гадания были особенно популярны на территории средней Европы. Данная книга посвящена одному из видов такого гадания, гаданию на кости в виде кубика с нанесенными поверх рунами. В повседневной жизни оно поможет ответить на самые различные вопросы: предстоящая поездка, беспокойство за близких людей, заболевание, забота об урожае, создание семьи и многое другое.",2 000 тг,5,Амрита-Русь,2017 г.,9785426002524,112,Мягкий,200 мм x 130 мм,15 мм,105 г.,http://www.bookcity.kz/content/images/thumbs/5117784_1450700.jpeg
Руны и амулеты от А до Я. Магическая символика современного мира,Гришаев Д.А.,"С древнейших времен люди чувствовали влияние мистики на жизнь и судьбу. Создавая сложные знаковые системы, они стремились подчинить потусторонние силы своей воле. Книга поможет читателю получить информацию о талисманах, амулетах и оберегах различных эпох и культур, распознать и верно истолковать магические символы, с которыми каждый сталкивается в повседневной жизни, а также познакомит с технологией изготовления личного амулета.",2 600 тг,4,АСТ,2018 г.,9785171100384,512,Твердый,210 мм x 135 мм,35 мм,395 г.,http://www.bookcity.kz/content/images/thumbs/5121189_1453979.jpeg
Руны и сила женщины. Тайны северных мистерий,Асвинн Ф.,"Книга Фрейи Асвинн — классический труд о тайном смысле рун и работе с древним алфавитом, вдохновивший многих людей по всему миру на изучение рун и погружение в таинственный и суровый мир скандинавской мифологии. Это первая книга о рунах, написанная женщиной, прославляет женское начало и матриархальную культуру — источник и хранилище тайного знания и сакральных рунических практик.",3 900 тг,3,Эксмо,2019 г.,9785040993642,Твердый,36 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129683_1462120.jpeg
Руны на каждый день.Просто о гадании и толковании,Чоран А.,"Включите свою интуицию, узнайте больше о самом себе и решайте проблемы, пользуясь силой рун. Вместе с профессиональной предсказательницей Александрой Чоран в качестве проводника вы узнаете, как задавать вопросы и интерпретировать ответы, касающиеся таких важных аспектов человеческой жизни, как любовь, карьера, здоровье и многое другое. Серьезное справочное руководство как для новичков, так и для состоявшихся приверженцев рун, эта книга охватывают своим содержанием широкий спектр тем - от значений рун и мнемонических техник до изготовления собственного набора рун. С помощью диаграмм, практических упражнений и фонетического разбора всех рунических знаков вы проложите путь, в наибольшей степени соответствующий вашим целям, и сделаете свою жизнь лучше. Вы даже сможете открыть в себе нечто такое, о чем и не подозревали. Для широкого круга читателей.",2 600 тг,1,Фаир,2017 г.,9785818319865,208,Мягкий,10 мм,205 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5120137_1452949.jpeg
Руны! Более 3000 комбинаций. Расклады на все случаи жизни,Матвеев С.А.,"Магия рун живет тысячелетия. При помощи рун предсказывали будущее королям и целым народам, исцеляли и защищали от темных сил.Проникнуть в тайну рун, научиться понимать их «язык» поможет эта книга. В ней собрано более 3000 рунических комбинаций и их толкований. Такого количества раскладов вы не найдете ни в одном другом издании! Снова и снова обращаясь с вопросом к рунам, размышляя над их толкованием, вы научитесь понимать «язык» рун, прикоснетесь к мудрости, которая в них заложена. Руны помогут вам предсказать будущее, дадут ответ в затруднительной ситуации и укажут выход из тупика. Они станут вашим талисманом удачи, защитником и соединят с космическими энергиями.Сила рун поистине бесконечна, используйте ее и не упустите свою удачу!",1 800 тг,3,АСТ,2018 г.,9785171101565,320,Твердый,200 мм x 130 мм,30 мм,280 г.,http://www.bookcity.kz/content/images/thumbs/5120753_1453563.jpeg
"Руны, знаки и мистерии славян",Асов А.И.,"Правы ли те историки, которые утверждают, что у славян задолго до христианства были письмена? Автор этой кнги Александр Асов, переводчик «Вед Руси», даёт убедительный ответ на этот вопрос. .В этой книге автор рассказывает о рунах и древних сакральных знака...",2 000 тг,1,Амрита-Русь,2018 г.,9785413018569,Мягкий,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122160_1454693.jpeg
Руны. Древняя германская гадательная система,Неизвестно,"Популярное изложение основ гадания на германских рунах Старшего Футарка. Используя их, вы сможете помочь себе в исполнении самых сокровенных мечтаний - стать радостными и здоровыми, найти вторую половинку и укрепить семейный союз, достичь материального благополучия и избегнуть неприятностей, которые могут поджидать в будущем.",1 000 тг,1,Амрита-Русь,2017 г.,9785413014981,96,Мягкий,165 мм x 107 мм,10 мм,60 г.,http://www.bookcity.kz/content/images/thumbs/5106199_1442562.jpeg
Руны. Древняя германская гадательная система. (комплект книга+руны),Неизвестно,"Популярное изложение основ гадания на германских рунах Старшего Футарка. Используя их, вы сможете помочь себе в исполнении самых сокровенных мечтаний - стать радостными и здоровыми, найти вторую половинку и укрепить семейный союз, достичь материального благополучия и избегнуть неприятностей, которые могут поджидать в будущем.",4 300 тг,5,Амрита-Русь,2017 г.,9785413015780,80,Мягкий,165 мм x 107 мм,30 мм,75 г.,http://www.bookcity.kz/content/images/thumbs/5117800_1450716.jpeg
Руны. Древняя магическая система,Неизвестно,"Руны - это символическая система, традиционная для северных народов. Это не просто древняя письменность, но и сложная система эзотерической философии и путь духовного посвящения. Каждая руна обладает целым спектром значений, простирающимся от самого примитивного бытового уровня до высочайшей ступени эзотерической мудрости. Глубинный смысл рун остался актуален и для современной цивилизации. Они продолжают оказывать людям неоценимую помощь в трех наиболее загадочных областях: тайнопись, гадание и магия. Работа с рунами позволяет поддерживать гармонию с окружающим миром, чутко подстраиваясь к естественным природным циклам. Руны способны отвечать на сложные жизненные вопросы, а кроме того, опытный рунист имеет возможность использовать их для исполнения желаний, лечения, привлечения удачи и благосостояния и главное - для самосовершенствования и осмысления глубоких законов нашей жизни. В этой книге вы найдете общие сведения об истории рун, наиболее распространенные способы...",700 тг,0,Амрита-Русь,2017 г.,9785000538302,1,Мягкий,165 мм x 107 мм,5 мм,150 г.,http://www.bookcity.kz/content/images/thumbs/5070596_1409778.jpeg
